"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"218","no","no","GCF_015286445.1_ASM1528644v1","AcrIIA14;AcrIIA15;AcrIIA7;AcrIIA1;AcrVA5;AcrIF14","no"
"219","no","no","GCF_015288205.1_ASM1528820v1","AcrIIA13;AcrIIA15;AcrIF9;AcrIIA7;AcrIIA14","no"
"220","no","no","GCF_015288605.1_ASM1528860v1","AcrIIA14;AcrIIA7;AcrIIA15;AcrIIA1;AcrIIIB1;AcrIF11","no"
"221","no","no","GCF_015289545.1_ASM1528954v1","no","AcrIIA13;AcrIIA7;AcrIF9;AcrIIA15;AcrIIC1;AcrIF11;AcrIIIB1"
"222","no","no","GCF_015289765.1_ASM1528976v1","no","AcrIIA7;AcrIF9;AcrIIA15;AcrIIA13;AcrIIIB1;AcrIF11;AcrIIC1"
"223","no","no","GCF_015290985.1_ASM1529098v1","AcrIIA7;AcrIIA14;AcrIIIB1;AcrIIA1;AcrIIA15;AcrIF11;AcrIF9;AcrIIA13;AcrVA5;AcrIF14","no"
"224","no","no","GCF_015355835.1_ASM1535583v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"225","no","no","GCF_015355855.1_ASM1535585v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrVA5;AcrIF14","no"
"226","no","no","GCF_015355955.1_ASM1535595v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrVA5;AcrIF14;AcrIIIB1;AcrIF11","no"
"227","no","no","GCF_015355975.1_ASM1535597v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5;AcrIIIB1;AcrIF11","no"
"228","AcrIIA7","no","GCF_015694065.1_ASM1569406v1","no","no"
"229","AcrIIA7","no","GCF_015910145.1_ASM1591014v1","AcrIIA7;AcrIF11;AcrIIA15;AcrIIA14;AcrIIA13;AcrIIIB1","no"
"230","AcrIIA7","no","GCF_015992425.1_ASM1599242v1","no","no"
"231","AcrIIA7","no","GCF_016067835.1_ASM1606783v1","no","no"
"232","no","no","GCF_016071735.1_ASM1607173v1","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA1;AcrIIA14","no"
"233","no","no","GCF_016629585.1_ASM1662958v1","AcrIIA1;AcrIIA7;AcrIIA14;AcrIIA15;AcrIIIB1;AcrIF11","no"
"234","AcrIIA7","no","GCF_016772535.1_ASM1677253v1","no","no"
"235","AcrIIA7","no","GCF_016772555.1_ASM1677255v1","no","no"
"236","AcrIIA7","no","GCF_016772575.1_ASM1677257v1","no","no"
"237","AcrIIA7","no","GCF_016772595.1_ASM1677259v1","no","no"
"238","no","no","GCF_016780025.1_ASM1678002v1","no","AcrIIA7;AcrIIA14;AcrIIA13;AcrIIA15;AcrIIIB1;AcrIC1"
"239","AcrIIA7","no","GCF_016800965.1_ASM1680096v1","no","no"
"240","no","no","GCF_016864395.1_ASM1686439v1","no","AcrIIA14;AcrIIIB1;AcrIIA7;AcrIF11;AcrVA5"
"241","no","AcrIIIB1;AcrIF11","GCF_016903155.1_ASM1690315v1","no","AcrIIA15;AcrIIA14;AcrIIA7"
"242","no","no","GCF_016903495.1_ASM1690349v1","AcrIIA13;AcrIIA14;AcrIIA7;AcrIIA1;AcrVA5","no"
"243","no","no","GCF_016903735.1_ASM1690373v1","AcrIIA7;AcrIIA15;AcrIIA14","no"
"244","no","no","GCF_016903775.1_ASM1690377v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14"
"245","no","no","GCF_016903795.1_ASM1690379v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14"
"246","no","no","GCF_016903895.1_ASM1690389v1","no","AcrIIA15;AcrIIA7;AcrIC1;AcrIIA14;AcrIIIB1;AcrIF11"
"247","no","no","GCF_016903955.1_ASM1690395v1","no","AcrIIA13;AcrIIA7;AcrIIA14;AcrIIIB1;AcrIF11;AcrVA5"
"248","AcrIIA7","no","GCF_016904275.1_ASM1690427v1","no","no"
"249","no","no","GCF_016904295.1_ASM1690429v1","no","AcrIF9;AcrIIA14;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA13;AcrIIA7"
"250","no","AcrIF11;AcrIIIB1","GCF_016904315.1_ASM1690431v1","no","AcrIC1;AcrIIA14;AcrIIIB1;AcrIIA15;AcrIIA13;AcrIIA7;AcrIF12"
"251","no","no","GCF_016904595.1_ASM1690459v1","no","AcrIIA14;AcrIIIB1;AcrIF11;AcrIIA13;AcrIIA7;AcrVA5"
"252","no","no","GCF_016904635.1_ASM1690463v1","AcrIIA7;AcrIIA15;AcrIIIB1;AcrIIA14;AcrIC1","no"
"253","no","no","GCF_016925435.1_ASM1692543v1","AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1","no"
"254","AcrIIA7","no","GCF_016939675.1_ASM1693967v1","no","no"
"255","no","AcrIIA15","GCF_017277455.1_ASM1727745v1","no","AcrIIA15;AcrIIA7;AcrIF11;AcrIIIB1"
"256","no","no","GCF_017301375.1_ASM1730137v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14"
"257","AcrIIA7","no","GCF_017310305.1_ASM1731030v1","AcrIIA7;AcrIF11;AcrIIA14;AcrIIA13","no"
"258","no","AcrIF11;AcrIIIB1","GCF_017310425.1_ASM1731042v1","no","AcrIIA7;AcrIIA15;AcrIIA14"
"259","no","no","GCF_017742895.1_ASM1774289v1","AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1","no"
"260","no","no","GCF_017743095.1_ASM1774309v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"261","no","no","GCF_017815715.1_ASM1781571v1","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1;AcrIF14;AcrVA5","no"
"262","no","no","GCF_017894285.1_ASM1789428v1","AcrIIA14;AcrIIA7;AcrIIIB1;AcrIF11","no"
"263","no","no","GCF_017894305.1_ASM1789430v1","AcrIIA7;AcrIIIB1;AcrIIA14;AcrIF11","no"
"264","no","no","GCF_017916195.1_ASM1791619v1","no","AcrIIA15;AcrIIA7;AcrIF11;AcrIIIB1;AcrIE7"
"265","no","AcrIIA15","GCF_017916215.1_ASM1791621v1","no","AcrIIA7;AcrIF11;AcrIIA15;AcrIIIB1"
"266","no","no","GCF_018274525.2_ASM1827452v2","AcrIIA7;AcrIIA15;AcrIIIB1;AcrIIA14;AcrIF11","no"
"267","no","no","GCF_018278725.1_ASM1827872v1","no","AcrIIA15;AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14;AcrIE7"
"268","no","no","GCF_018279185.1_ASM1827918v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"269","no","no","GCF_018283505.2_ASM1828350v2","no","AcrIIA7;AcrIIA15;AcrIIA14"
"270","no","no","GCF_018310495.1_ASM1831049v1","no","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIA1;AcrVA5"
"271","no","AcrIF11;AcrIIIB1","GCF_018314115.1_ASM1831411v1","no","AcrIIA7;AcrIIA15;AcrIIIB1;AcrIIA14;AcrIIA13"
"272","no","no","GCF_018394355.1_ASM1839435v1","AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1;AcrIIA7","no"
"273","no","AcrIF11;AcrIIIB1","GCF_018449045.1_ASM1844904v1","no","AcrIIA14;AcrIIA7;AcrIIA15"
"274","no","no","GCF_018454365.1_ASM1845436v1","no","AcrIIA15;AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14"
"275","no","no","GCF_018604345.1_ASM1860434v1","no","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIA1;AcrIF14"
"276","no","no","GCF_018623335.1_ASM1862333v1","AcrIIA14;AcrIIA7;AcrIIA15;AcrIF11","no"
"277","no","no","GCF_019286455.1_ASM1928645v1","no","AcrIF11;AcrIIA7;AcrIIA14;AcrIIIB1"
"278","no","no","GCF_019286515.1_ASM1928651v1","no","AcrIIIB1;AcrIIA14;AcrIIA7;AcrIF11"
"279","no","no","GCF_019286635.1_ASM1928663v1","no","AcrIIA14;AcrIIA7;AcrIF11;AcrIIIB1"
"280","no","no","GCF_019286695.1_ASM1928669v1","no","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1"
"281","no","no","GCF_019286755.1_ASM1928675v1","no","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1"
"282","no","no","GCF_019286855.1_ASM1928685v1","no","AcrIIA7;AcrIIA14;AcrIIIB1;AcrIF11"
"283","no","no","GCF_019286955.1_ASM1928695v1","no","AcrIIA7;AcrIIA14;AcrIIIB1;AcrIF11"
"284","no","no","GCF_019317005.1_ASM1931700v1","no","AcrIIA7;AcrIIA14;AcrIIIB1;AcrIF11"
"285","no","no","GCF_019317045.1_ASM1931704v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14"
"286","no","no","GCF_019317085.1_ASM1931708v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14"
"287","no","no","GCF_019317205.1_ASM1931720v1","no","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1"
"288","no","no","GCF_019317225.1_ASM1931722v1","no","AcrIIA7;AcrIIA14;AcrIIIB1;AcrIF11"
"289","no","no","GCF_019334545.1_ASM1933454v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14;AcrIF14"
"290","no","no","GCF_019334625.1_ASM1933462v1","AcrIIA7;AcrIIA14;AcrIIIB1;AcrIF11","no"
"291","AcrIIA7","no","GCF_019444195.1_ASM1944419v1","no","no"
"292","no","no","GCF_019454345.1_ASM1945434v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14","no"
"293","AcrIIA7","no","GCF_019702965.1_ASM1970296v1","no","no"
"294","AcrIIA7","no","GCF_019702985.1_ASM1970298v1","no","no"
"295","AcrIIA7","no","GCF_019703005.1_ASM1970300v1","no","no"
"296","AcrIIA7","no","GCF_019703025.1_ASM1970302v1","no","no"
"297","AcrIIA7","no","GCF_019703045.1_ASM1970304v1","no","no"
"298","AcrIIA7","no","GCF_019703065.1_ASM1970306v1","no","no"
"299","AcrIIA7","no","GCF_019703085.1_ASM1970308v1","no","no"
"300","AcrIIA7","no","GCF_019703105.1_ASM1970310v1","no","no"
"301","AcrIIA7","no","GCF_019703125.1_ASM1970312v1","no","no"
"302","AcrIIA7","no","GCF_019703145.1_ASM1970314v1","no","no"
"303","AcrIIA7","no","GCF_019703165.1_ASM1970316v1","no","no"
"304","AcrIIA7","no","GCF_019703185.1_ASM1970318v1","no","no"
"305","AcrIIA7","no","GCF_019703205.1_ASM1970320v1","no","no"
"306","AcrIIA7","no","GCF_019703225.1_ASM1970322v1","no","no"
"307","AcrIIA7","no","GCF_019703245.1_ASM1970324v1","no","no"
"308","no","no","GCF_019798005.1_ASM1979800v1","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14;AcrIF14;AcrVA5","no"
"309","no","no","GCF_019798025.1_ASM1979802v1","no","AcrIIA7;AcrIIA15;AcrIIIB1;AcrIIA14;AcrIC1;AcrIF11;AcrIF12"
"310","no","no","GCF_019823785.1_ASM1982378v1","no","AcrIIA7;AcrIIIB1;AcrIIA14;AcrIF11"
"311","no","no","GCF_019823895.1_ASM1982389v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14"
"312","no","no","GCF_019900305.1_ASM1990030v1","AcrIIA14;AcrIIA7;AcrIIA1;AcrIIIB1","no"
"313","no","no","GCF_019900345.1_ASM1990034v1","AcrIIA7;AcrIIA13;AcrIIA15;AcrIIA9;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1","no"
"314","no","no","GCF_019900785.1_ASM1990078v1","AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1","no"
"315","no","no","GCF_019915305.1_ASM1991530v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIIIB1;AcrIF14;AcrVA5","no"
"316","no","no","GCF_020080125.1_ASM2008012v1","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14","no"
"317","no","no","GCF_020221715.1_ASM2022171v1","AcrIIA7;AcrIIA1;AcrIIA14;AcrIIIB1;AcrIF11;AcrIIA15","no"
"318","no","no","GCF_020459305.1_ASM2045930v1","AcrIIA7;AcrIF11;AcrIF14;AcrIIIB1;AcrIIA14;AcrIE4","no"
"319","no","no","GCF_020525485.1_ASM2052548v1","no","AcrIIA7;AcrIIA15;AcrIIA1;AcrIIA14;AcrVA5;AcrIF14"
"320","no","no","GCF_020525945.1_ASM2052594v1","AcrIIA7;AcrIIIB1","no"
"321","no","no","GCF_020526005.1_ASM2052600v1","no","AcrIIA7;AcrIIA13;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA15"
"322","no","AcrIIA15","GCF_020526025.1_ASM2052602v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14;AcrIE7"
"323","no","no","GCF_020911805.1_ASM2091180v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrVA5;AcrIF14","no"
"324","no","no","GCF_021057265.1_ASM2105726v1","no","AcrIIA15;AcrIIA7;AcrIIA14"
"325","no","AcrIIIB1;AcrIF11","GCF_021137675.1_ASM2113767v1","no","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIA1;AcrVA5"
"326","AcrIIA7","no","GCF_021137735.1_ASM2113773v1","no","no"
"327","no","no","GCF_021137875.1_ASM2113787v1","no","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1"
"328","no","no","GCF_021137895.1_ASM2113789v1","no","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1"
"329","no","no","GCF_021137955.1_ASM2113795v1","AcrIIA7;AcrIIA15;AcrIIIB1","no"
"330","no","AcrIIIB1;AcrIF11","GCF_021138035.1_ASM2113803v1","no","AcrIIA7;AcrIIA15;AcrIIA14"
"331","no","AcrIF11;AcrIIIB1","GCF_021138155.1_ASM2113815v1","no","AcrIIA7;AcrIIA15;AcrIIA14"
"332","no","no","GCF_021166055.1_ASM2116605v1","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"333","no","no","GCF_021166135.1_ASM2116613v1","no","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIA13;AcrIIA1;AcrVA5"
"334","AcrIIA7","no","GCF_021166195.1_ASM2116619v1","no","no"
"335","no","no","GCF_021166215.1_ASM2116621v1","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"336","no","no","GCF_021166235.1_ASM2116623v1","no","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIIB1;AcrIIA1;AcrIIC1;AcrIF11;AcrIF14;AcrVA5"
"337","no","no","GCF_021249265.1_ASM2124926v1","AcrIIA7;AcrIIA14;AcrIIIB1;AcrIIA1;AcrIF14;AcrVA5;AcrIF12","no"
"338","no","no","GCF_021390015.1_ASM2139001v1","AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1","no"
"339","no","no","GCF_021397585.1_ASM2139758v1","AcrIIA14;AcrIIA7;AcrIF11;AcrIIA15;AcrIE4;AcrVA5;AcrIIA1","no"
"340","no","no","GCF_021397755.1_ASM2139775v1","AcrIIA14;AcrIIA1;AcrIIA7;AcrIF14;AcrVA5","no"
"341","no","no","GCF_021432005.1_ASM2143200v1","AcrIIA1;AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14","no"
"342","no","no","GCF_021442045.1_ASM2144204v1","no","AcrIIA7;AcrIF11;AcrIIIB1;AcrIIA14;AcrIF14"
"343","AcrIIA7","no","GCF_021484985.1_ASM2148498v1","no","no"
"344","AcrIIA7","no","GCF_021485005.1_ASM2148500v1","no","no"
"345","AcrIIA7","no","GCF_021485025.1_ASM2148502v1","no","no"
"346","no","no","GCF_021497265.1_ASM2149726v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrVA5;AcrIF14","no"
"347","no","no","GCF_021535085.1_ASM2153508v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"348","no","no","GCF_021535105.1_ASM2153510v1","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"349","no","no","GCF_021655415.1_ASM2165541v1","no","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5"
"350","no","no","GCF_021899615.1_ASM2189961v1","no","AcrIIA14;AcrIIA7;AcrIIA15;AcrIF12;AcrVA5;AcrIIA1;AcrIF11"
"351","no","no","GCF_900497475.1_ASM90049747v1","AcrIIIB1;AcrIIA9;AcrIIA7","no"
"352","AcrIIA7","no","GCF_900622645.1_KPC2","no","no"
"353","no","no","GCF_901421925.1_38656_F01","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1","no"
"354","no","no","GCF_902827215.1_SB5881","AcrIIA14;AcrIIA7;AcrIIA15;AcrIIIB1;AcrIF11","no"
"355","no","AcrIIIB1;AcrIF11;AcrIF12","GCF_904863095.1_INF174","no","AcrIIA7;AcrIIA15;AcrIIA14;AcrIIIB1;AcrIC1"
"356","no","no","GCF_904863245.1_INF355","no","AcrIIA7;AcrIF11;AcrVA5;AcrIIIB1"
"357","no","no","GCF_904863285.1_INF231","AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1","no"
"358","no","no","GCF_904863335.1_KSB1_5B","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1;AcrIF14;AcrVA5;AcrIIA1","no"
"359","no","no","GCF_904863425.1_INF348","no","AcrIF9;AcrIIA7;AcrIIA15;AcrVA5;AcrIIIB1;AcrIIA14"
"360","no","no","GCF_904864475.1_INF168","AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA14;AcrIIA1","no"
"361","no","no","GCF_904864525.1_INF350","no","AcrIIA7;AcrIIA15;AcrIIIB1;AcrIIA14;AcrVA5;AcrIF11"
"362","no","no","GCF_904864645.1_INF079","AcrIIA7;AcrIIA14;AcrIIA1;AcrIF14;AcrVA5","no"
"363","no","no","GCF_904865735.1_INF361","no","AcrIIA7;AcrIF11;AcrVA5;AcrIIIB1"
"364","no","no","GCF_904865745.1_INF247","no","AcrVA1;AcrIIA7;AcrIF9;AcrIIA15;AcrIIA14;AcrIF11;AcrIIIB1"
"365","no","no","GCF_904865755.1_INF341","AcrIIA7;AcrIIA14;AcrIIA15;AcrIIA9;AcrIIIB1;AcrIF11","no"
"366","no","no","GCF_904865805.1_INF144","AcrIIA14;AcrIIA7;AcrIIA13;AcrIIIB1;AcrIF11","no"
"367","no","no","GCF_904866205.1_INF145","AcrIIA14;AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrIIA1","no"
"368","no","no","GCF_904866285.1_INF344","no","AcrIIA7;AcrIF11;AcrVA5;AcrIIIB1"
"369","AcrIIA7","no","GCF_904866335.1_INF266","no","no"
"370","AcrIIA7","no","GCF_904866395.1_INF321","AcrIIA7;AcrIIA15;AcrIIA14;AcrIF11;AcrIIIB1","no"
"371","no","no","GCF_904866415.1_INF201","AcrIIA7;AcrIIA15;AcrIIIB1;AcrIC1;AcrIIA14","no"
"372","no","no","GCF_904866505.1_INF323","no","AcrIF9;AcrIIA7;AcrIIA15;AcrIF11;AcrIIIB1;AcrVA5;AcrIIA14;AcrIIA1"
"373","no","no","GCF_904866535.1_KSB1_8C","AcrIIA7;AcrIIA14;AcrIF11;AcrIIIB1;AcrIF14;AcrVA5;AcrIIA1","no"
"374","AcrIIA7","no","GCF_904866555.1_INF102","no","no"
"375","no","no","GCF_910589455.1_Kp1-VIM","AcrIIA7;AcrIIA15;AcrIIIB1;AcrIIA14;AcrIF11","no"
"376","no","no","GCF_911728565.1_sample22_klebsiella_pneumoniae","AcrIIA7;AcrIIA15;AcrIIA14","no"
"377","no","no","GCF_920103885.1_DJ","AcrIIIB1;AcrIIA14;AcrIIA7;AcrIIA15;AcrVA5;AcrIIA1;AcrIF11","no"
