"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"246","no","no","GCF_001692515.1_ASM169251v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"247","no","no","GCF_001692535.1_ASM169253v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"248","no","no","GCF_001692555.1_ASM169255v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"249","no","no","GCF_001692575.1_ASM169257v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"250","no","no","GCF_001692595.1_ASM169259v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"251","no","no","GCF_001692615.1_ASM169261v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"252","no","no","GCF_001692635.1_ASM169263v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"253","no","no","GCF_001692655.1_ASM169265v1","AcrIIA9;AcrIIA7;AcrVA3;AcrIIA1;AcrIIA3","no"
"254","no","no","GCF_001705055.1_ASM170505v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"255","no","no","GCF_001705365.1_ASM170536v1","AcrIIA1;AcrIIA7;AcrIIA3","no"
"256","no","no","GCF_001713515.2_ASM171351v2","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"257","no","no","GCF_001729225.1_ASM172922v1","AcrIIA1;AcrIIA7;AcrIIA3;AcrIIC2","no"
"258","no","no","GCF_001756025.2_ASM175602v2","AcrIIA14;AcrIIA1;AcrIIA3","no"
"259","no","no","GCF_001831555.2_ASM183155v2","AcrIIA14;AcrIIA13;AcrIIA1","no"
"260","no","no","GCF_001831715.2_ASM183171v2","AcrIIA7;AcrIIA1;AcrIIA13;AcrIIA3","no"
"261","no","no","GCF_001831915.2_ASM183191v2","AcrIIA13;AcrIF9;AcrIIA1;AcrIIA3","no"
"262","no","no","GCF_001831985.2_ASM183198v2","AcrIIA1;AcrIIA3","no"
"263","no","no","GCF_001832255.2_ASM183225v2","AcrIIA14;AcrIIA13;AcrIF11;AcrIIA1","no"
"264","no","no","GCF_001833225.2_ASM183322v2","AcrIIA7;AcrIIA1","no"
"265","no","no","GCF_001833255.2_ASM183325v2","AcrIIA3;AcrIIA1;AcrIIA15","no"
"266","no","no","GCF_001833305.2_ASM183330v2","AcrIIA7;AcrIIA1","no"
"267","no","no","GCF_001834735.2_ASM183473v2","AcrIIA7;AcrIIA15;AcrIIA1;AcrIIA13;AcrIIA3","no"
"268","no","no","GCF_001834965.2_ASM183496v2","AcrIIA3;AcrIIA1;AcrIIA15","no"
"269","no","no","GCF_001886995.1_ASM188699v1","AcrIIA1;AcrVA5;AcrIIA3","no"
"270","no","no","GCF_001887015.1_ASM188701v1","AcrIIA1;AcrIIA3","no"
"271","no","no","GCF_001890165.1_ASM189016v1","AcrIIA14;AcrIIA1;AcrIIA7;AcrIIA13;AcrIIA3","no"
"272","AcrIIA7","no","GCF_001890185.1_ASM189018v1","AcrIIA7;AcrIIA3;AcrIIA1","no"
"273","no","no","GCF_001890445.1_ASM189044v1","AcrIIA13;AcrIIA3;AcrIIA1","no"
"274","no","no","GCF_001922165.1_ASM192216v1","AcrIIA3;AcrIIA1;AcrIIA7","no"
"275","no","no","GCF_001922185.1_ASM192218v1","AcrIIA1;AcrIIA7;AcrIIA3","no"
"276","no","no","GCF_001931555.1_ASM193155v1","AcrIIA3;AcrVA3;AcrVA1;AcrIIA14;AcrIIA7;AcrIIA15;AcrIF14","no"
"277","no","no","GCF_001931575.1_ASM193157v1","AcrIIA1;AcrVA3;AcrIIA7;AcrIIA3;AcrIIA15;AcrIF14","no"
"278","no","no","GCF_001931595.1_ASM193159v1","AcrIIA1;AcrVA3;AcrIIA7;AcrIIA14;AcrVA1;AcrIIA3;AcrIIA15;AcrIF14","no"
"279","no","no","GCF_001931615.1_ASM193161v1","AcrIIA3;AcrVA3;AcrVA1;AcrIIA14;AcrIIA7;AcrIIA15;AcrIF14","no"
"280","no","no","GCF_001941405.1_ASM194140v1","AcrIIA1;AcrIIA7;AcrIF9;AcrVA1","no"
"281","no","no","GCF_001952995.1_ASM195299v1","AcrIIA7;AcrIIA3","no"
"282","no","no","GCF_001953015.1_ASM195301v1","AcrIIA7;AcrIIA13;AcrIIA3;AcrIIA1","no"
"283","no","no","GCF_001953035.1_ASM195303v1","AcrIIA1;AcrIIA3","no"
"284","no","no","GCF_001953675.1_ASM195367v1","AcrIIA7;AcrIIA3","no"
"285","no","no","GCF_001953695.1_ASM195369v1","AcrIIA7;AcrIIA3","no"
"286","no","no","GCF_001956735.1_ASM195673v1","AcrIIA1;AcrIIA7;AcrIIA3","no"
"287","no","no","GCF_001969425.1_ASM196942v1","AcrIIA1;AcrIIA7;AcrIIA3","no"
"288","no","no","GCF_001972545.2_ASM197254v2","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"289","no","no","GCF_001972625.2_ASM197262v2","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"290","no","no","GCF_001973275.2_ASM197327v2","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"291","no","no","GCF_001973785.2_ASM197378v2","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"292","no","no","GCF_001975245.1_ASM197524v1","AcrIIA1;AcrIIA3","no"
"293","no","no","GCF_001975265.1_ASM197526v1","AcrIIA7;AcrVA5;AcrIIA1;AcrIIA3","no"
"294","no","no","GCF_001975285.1_ASM197528v1","AcrIIA14;AcrVA1;AcrIE5;AcrIIC3;AcrIF9;AcrIIA1","no"
"295","no","no","GCF_001975305.1_ASM197530v1","AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA3;AcrIIA13","no"
"296","no","no","GCF_001975325.1_ASM197532v1","AcrIIA13;AcrIIA3;AcrIIA1","no"
"297","no","no","GCF_001975345.1_ASM197534v1","AcrIIA3","no"
"298","no","no","GCF_001975365.1_ASM197536v1","AcrIIA1;AcrIIA3","no"
"299","no","no","GCF_001975385.1_ASM197538v1","AcrIIA1;AcrIIA3","no"
"300","no","no","GCF_001975445.1_ASM197544v1","AcrIIA1;AcrIIA14;AcrIIA3","no"
"301","no","no","GCF_001975555.1_ASM197555v1","AcrIIA7;AcrVA5;AcrIIA1;AcrIIA3","no"
"302","no","no","GCF_001975605.1_ASM197560v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA3","no"
"303","no","no","GCF_001975625.1_ASM197562v1","AcrIF9;AcrIIA3","no"
"304","no","no","GCF_001975645.1_ASM197564v1","no","AcrIIA3"
"305","no","no","GCF_001989635.1_ASM198963v1","no","AcrIIA13;AcrVA1;AcrIIA3;AcrIIA1;AcrIIA7;AcrIIA15;AcrIIA14"
"306","no","no","GCF_002009155.1_ASM200915v1","AcrIIA1;AcrIIA3","no"
"307","no","no","GCF_002079245.1_ASM207924v1","AcrIIA15;AcrIIA1;AcrIIA7;AcrIIA3","no"
"308","no","no","GCF_002119485.1_ASM211948v1","AcrIF9;AcrIIA7;AcrIIA3;AcrIIA1","no"
"309","no","no","GCF_002128365.1_ASM212836v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"310","no","no","GCF_002128385.1_ASM212838v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"311","no","no","GCF_002163995.1_ASM216399v1","AcrIIA3;AcrIIA1;AcrIIC2","no"
"312","no","no","GCF_002196535.1_ASM219653v1","AcrIIA7;AcrIIA15;AcrIIA1","no"
"313","no","no","GCF_002201855.1_ASM220185v1","AcrIIA1;AcrIIA3;AcrIIA7","no"
"314","no","no","GCF_002208315.1_ASM220831v1","AcrIIA15;AcrIIA3","no"
"315","no","no","GCF_002208965.1_ASM220896v2","AcrIIA1;AcrIIA7;AcrIIA15;AcrIIA3","no"
"316","no","no","GCF_002209205.2_ASM220920v2","AcrIIA15;AcrIIA7;AcrIF9;AcrIIA1;AcrIIA3","no"
"317","no","no","GCF_002209225.1_ASM220922v2","AcrIIA7;AcrIIA3;AcrIIA1","no"
"318","no","no","GCF_002210025.1_ASM221002v1","no","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA1;AcrIIA3;AcrIIA14"
"319","no","no","GCF_002211825.1_ASM221182v1","no","AcrIF9;AcrIIA14;AcrIIC2;AcrIIA15;AcrIIA1"
"320","no","no","GCF_002211845.1_ASM221184v1","AcrIIA13;AcrIIA15;AcrIIA1;AcrIIA3","no"
"321","no","no","GCF_002211965.1_ASM221196v1","AcrIF9;AcrIIA1;AcrIIA14;AcrIIC2;AcrIIA15","no"
"322","no","no","GCF_002220345.1_ASM222034v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"323","no","no","GCF_002224405.1_ASM222440v1","AcrIF9;AcrIIA15","no"
"324","no","no","GCF_002234475.1_ASM223447v1","AcrIIA15","no"
"325","no","no","GCF_002234735.2_ASM223473v2","AcrIIA3;AcrIIA7","no"
"326","no","no","GCF_002234755.2_ASM223475v2","AcrIIA1;AcrIIA7","no"
"327","no","no","GCF_002234775.1_ASM223477v1","AcrIIA3;AcrIIA1","no"
"328","no","no","GCF_002234795.1_ASM223479v1","no","AcrIIA3;AcrIIA1"
"329","no","no","GCF_002238275.1_ASM223827v1","no","AcrIF14;AcrIIA7;AcrIIA1"
"330","no","no","GCF_002265865.2_ASM226586v2","AcrIF9;AcrVA5;AcrIIA13;AcrIIA1","no"
"331","no","no","GCF_002266085.2_ASM226608v2","AcrIIA1;AcrVA5;AcrIIA3","no"
"332","no","no","GCF_002266325.2_ASM226632v2","AcrIIA3","no"
"333","no","no","GCF_002290205.1_ASM229020v1","AcrIIA14;AcrIIA3;AcrIIA7","no"
"334","no","no","GCF_002313085.1_ASM231308v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"335","no","no","GCF_002313105.1_ASM231310v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"336","no","no","GCF_002313125.1_ASM231312v1","no","AcrIIA1;AcrVA1;AcrIIA3"
"337","no","no","GCF_002386165.1_ASM238616v1","AcrIIA1","no"
"338","no","no","GCF_002386325.1_ASM238632v1","AcrIIA1;AcrIIA7","no"
"339","no","no","GCF_002504105.1_ASM250410v1","AcrVA1;AcrIIA1;AcrIIA7;AcrIIA3;AcrIF11;AcrIIA14","no"
"340","no","no","GCF_002504125.1_ASM250412v1","AcrIIA3;AcrVA5;AcrIIA1;AcrIIA15;AcrIIA14;AcrIF11","no"
"341","no","no","GCF_002507715.2_ASM250771v2","AcrIF9;AcrIIA7;AcrIIA1","no"
"342","no","no","GCF_002507865.2_ASM250786v2","AcrIIA1;AcrIIA3","no"
"343","no","no","GCF_002507915.2_ASM250791v2","AcrIIA7;AcrIIA3;AcrIF14","no"
"344","no","no","GCF_002741865.1_ASM274186v1","AcrIIA3;AcrIIA1","no"
"345","no","no","GCF_002741885.1_ASM274188v1","AcrIIA14;AcrIIA13;AcrIIA7;AcrVA1;AcrIIA11;AcrIIA3;AcrIF12;AcrIIA15","no"
"346","no","no","GCF_002741905.1_ASM274190v1","AcrIIA3;AcrIIA1","no"
"347","no","no","GCF_002760915.1_ASM276091v1","AcrIIA1;AcrIIA3;AcrVA5;AcrIIA7","no"
"348","no","no","GCF_002760935.1_ASM276093v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"349","no","no","GCF_002760955.1_ASM276095v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1;AcrIF12","no"
"350","no","no","GCF_002760975.1_ASM276097v1","AcrIIA3;AcrIIA1;AcrIIA7;AcrVA5","no"
"351","no","no","GCF_002760995.1_ASM276099v1","AcrIIA1;AcrIIA3;AcrVA5;AcrIIA7;AcrIF12","no"
"352","no","no","GCF_002761015.1_ASM276101v1","AcrIIA7;AcrVA5;AcrIIA1;AcrIIA3","no"
"353","no","no","GCF_002761035.1_ASM276103v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"354","no","no","GCF_002761055.1_ASM276105v1","AcrIIA1;AcrIIA3;AcrIIA7","no"
"355","no","no","GCF_002761075.1_ASM276107v1","AcrVA5;AcrIIA7;AcrIIA13;AcrIIA3;AcrIIA1","no"
"356","no","no","GCF_002761095.1_ASM276109v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"357","no","no","GCF_002761115.1_ASM276111v1","AcrIIA1;AcrIIA3;AcrVA5;AcrIIA7","no"
"358","no","no","GCF_002761135.1_ASM276113v1","AcrIIA3;AcrIIA1;AcrIIA14;AcrIIA7;AcrVA5;AcrIIC1","no"
"359","no","no","GCF_002761155.1_ASM276115v1","AcrIIA7;AcrVA5;AcrIIA1;AcrIIA3;AcrIF12","no"
"360","no","no","GCF_002761335.1_ASM276133v1","AcrIIA7;AcrIIA14;AcrIIA3","no"
"361","no","no","GCF_002761355.1_ASM276135v1","AcrIIA3","no"
"362","no","no","GCF_002761375.1_ASM276137v1","AcrIIA7;AcrIIA1;AcrIIA3","no"
"363","no","no","GCF_002761395.1_ASM276139v1","AcrIIA7;AcrIIA3","no"
"364","no","no","GCF_002761415.1_ASM276141v1","no","AcrIIA14;AcrIIA3"
"365","no","no","GCF_002761435.1_ASM276143v1","no","AcrIIA3"
"366","no","no","GCF_002761455.1_ASM276145v1","no","AcrIIA3"
"367","no","no","GCF_002761475.1_ASM276147v1","AcrIIA13;AcrIIA3","no"
"368","no","no","GCF_002761495.1_ASM276149v1","no","AcrIIA1;AcrIIA7;AcrIIA3"
"369","no","no","GCF_002762135.3_ASM276213v3","AcrIIA3;AcrIIA1","no"
"370","no","no","GCF_002763415.1_ASM276341v1","AcrIIA3;AcrIIA1;AcrIIA7;AcrVA5","no"
"371","no","no","GCF_002777175.1_ASM277717v1","AcrIIA1;AcrIF9;AcrIIA7;AcrIIA13","no"
"372","no","no","GCF_002794415.1_ASM279441v1","AcrIIA1;AcrIIA14;AcrIIC2;AcrIF9;AcrIIA15","no"
"373","no","no","GCF_002813935.1_ASM281393v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"374","no","no","GCF_002813975.1_ASM281397v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA3","no"
"375","no","no","GCF_002813995.1_ASM281399v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA3","no"
"376","no","no","GCF_002863765.1_ASM286376v1","AcrIIA7;AcrIIA14;AcrIIA3;AcrIF14","no"
"377","no","no","GCF_002863785.1_ASM286378v1","AcrIIA15;AcrIIA7;AcrIIA14;AcrIIA1;AcrIIA3","no"
"378","no","no","GCF_002900325.1_ASM290032v1","AcrIIA7;AcrIIA13;AcrIIA3;AcrIIA1","no"
"379","no","no","GCF_002946375.1_ASM294637v1","AcrIIA1;AcrIIA3","no"
"380","no","no","GCF_002946675.1_ASM294667v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"381","no","no","GCF_002947135.1_ASM294713v1","AcrIIA7;AcrIIA1;AcrIIA3","no"
"382","no","no","GCF_002952975.1_ASM295297v1","AcrIIA13;AcrVA5;AcrIIIB1;AcrIIA3","no"
"383","no","no","GCF_002953175.1_ASM295317v1","AcrIIA7;AcrIIC1;AcrIIA15;AcrIIA13;AcrIIA1;AcrIIA3","no"
"384","no","no","GCF_002982095.1_ASM298209v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA3","no"
"385","no","no","GCF_002983965.1_ASM298396v1","AcrIIA3;AcrIIA1;AcrIIA15","no"
"386","no","no","GCF_002984035.1_ASM298403v1","AcrIIA1;AcrIIA3;AcrIIA9;AcrIIA7;AcrVA3","no"
"387","no","no","GCF_002984285.1_ASM298428v1","AcrIIA7;AcrIIA1;AcrIIA3","no"
"388","no","no","GCF_002999175.1_ASM299917v1","AcrIIA7;AcrIIA15;AcrIIA13;AcrIIA3;AcrIIA14;AcrVA5","no"
"389","no","no","GCF_003030105.1_ASM303010v1","no","AcrIIA3;AcrIIA1;AcrIIA15;AcrIIA7"
"390","no","no","GCF_003030125.1_ASM303012v1","AcrIIA7;AcrIIA1;AcrIIA3;AcrIF12;AcrIIA13","no"
"391","no","no","GCF_003030265.1_ASM303026v1","AcrIIA1;AcrIIA13;AcrIIA7","no"
"392","no","no","GCF_003030285.1_ASM303028v1","AcrIIA1;AcrIIA3","no"
"393","no","no","GCF_003031835.1_ASM303183v1","AcrIIA14;AcrIIA3","no"
"394","no","no","GCF_003031855.1_ASM303185v1","AcrIIA13;AcrIIA7;AcrIIA15;AcrIIA3;AcrIIA1","no"
"395","no","no","GCF_003031875.1_ASM303187v1","AcrIIA1;AcrIIA7;AcrIIA15;AcrIIA3","no"
"396","no","no","GCF_003031995.1_ASM303199v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"397","no","no","GCF_003032015.1_ASM303201v1","AcrIIA7;AcrIIA1;AcrIIA3","no"
"398","no","no","GCF_003032035.1_ASM303203v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"399","no","no","GCF_003052785.2_ASM305278v2","AcrIIA7;AcrIIA1;AcrIIA3","no"
"400","no","no","GCF_003054535.1_ASM305453v1","AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA15;AcrIIA3","no"
"401","no","no","GCF_003064165.2_ASM306416v2","AcrIIA3;AcrIIA15","no"
"402","no","no","GCF_003064405.2_ASM306440v2","AcrIIA14;AcrIIA3;AcrIIA15","no"
"403","no","no","GCF_003067765.2_ASM306776v2","AcrIIA7;AcrIIA1;AcrIIA3;AcrIF14","no"
"404","no","no","GCF_003067925.2_ASM306792v2","AcrIIA3;AcrIIA1;AcrIIA15","no"
"405","no","no","GCF_003068025.2_ASM306802v2","AcrIIA3;AcrIIA1;AcrIIA15","no"
"406","no","no","GCF_003068145.2_ASM306814v2","AcrIIA14;AcrIIA13;AcrIIA1","no"
"407","no","no","GCF_003071485.1_ASM307148v1","AcrIIA13;AcrIIA3","no"
"408","no","no","GCF_003071545.1_ASM307154v1","AcrIF14;AcrIIA13;AcrIIA1;AcrIIA15;AcrIIA8;AcrIIA14","no"
"409","no","no","GCF_003073495.1_ASM307349v1","no","AcrIIA15;AcrIIA3;AcrIIA1;AcrIE7;AcrIIA14"
"410","no","no","GCF_003073535.1_ASM307353v1","no","AcrIIA15;AcrIIA3;AcrIIA1"
"411","no","no","GCF_003073555.1_ASM307355v1","no","AcrIIA15;AcrIIA3;AcrIIA1"
"412","no","no","GCF_003073575.1_ASM307357v1","AcrIIA13;AcrIIA3","no"
"413","no","no","GCF_003073595.1_ASM307359v1","AcrIIA13;AcrIIA3","no"
"414","no","no","GCF_003130605.1_ASM313060v1","AcrIIA13;AcrIIA3","no"
"415","no","no","GCF_003177235.1_ASM317723v1","no","AcrIIA3;AcrIIA1"
"416","no","no","GCF_003177255.1_ASM317725v1","no","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA1;AcrIIA3"
"417","no","no","GCF_003181075.1_ASM318107v1","AcrIIA1;AcrIIA3;AcrIIA7","no"
"418","no","no","GCF_003181155.1_ASM318115v1","AcrIIA1;AcrIIA3;AcrIIA7","no"
"419","no","no","GCF_003184325.1_ASM318432v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA3;AcrIIC2","no"
"420","no","no","GCF_003184425.1_ASM318442v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA3;AcrIIC2","no"
"421","no","no","GCF_003194225.1_ASM319422v1","AcrIIA1;AcrIIA7;AcrIIA3;AcrIE7;AcrIIA14","no"
"422","no","no","GCF_003231095.1_ASM323109v1","AcrIIA1;AcrIF9;AcrIIA7","no"
"423","no","no","GCF_003312565.1_ASM331256v1","AcrIIA1;AcrIIA3;AcrVA5;AcrIIA7;AcrIIA13","no"
"424","no","no","GCF_003324755.1_ASM332475v1","AcrIF9;AcrIIA14;AcrIE4;AcrIIA1;AcrIIA13;AcrIIA15;AcrIF11","no"
"425","no","no","GCF_003324795.1_ASM332479v1","no","AcrIF9;AcrIIA14"
"426","no","no","GCF_003324815.1_ASM332481v1","no","AcrIF9;AcrIIA14;AcrIIA1;AcrIIA15;AcrIIIB1"
"427","no","no","GCF_003324875.1_ASM332487v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"428","no","no","GCF_003324915.1_ASM332491v1","AcrIIA13;AcrIIA7;AcrIIA15;AcrIIA3","no"
"429","no","no","GCF_003324935.1_ASM332493v1","AcrIIA1;AcrIIA9;AcrIIA3","no"
"430","no","no","GCF_003324955.1_ASM332495v1","AcrIIA1;AcrVA5;AcrIIA3","no"
"431","no","no","GCF_003324975.1_ASM332497v1","AcrIIA13;AcrVA5;AcrIIA3","no"
"432","no","no","GCF_003324995.1_ASM332499v1","no","AcrIIA1;AcrIIA15"
"433","no","no","GCF_003325035.1_ASM332503v1","AcrIIA14;AcrIIA1;AcrIF9;AcrIIA15","no"
"434","no","no","GCF_003325055.1_ASM332505v1","AcrIIA13;AcrIIA1;AcrIIA14","no"
"435","no","no","GCF_003325075.1_ASM332507v1","no","AcrIIA13;AcrIIA3;AcrIIA1"
"436","no","no","GCF_003325095.1_ASM332509v1","AcrIIA7;AcrIF9;AcrIIA3;AcrIIA1;AcrIF14","no"
"437","no","no","GCF_003325135.1_ASM332513v1","AcrIIA3;AcrIIA13;AcrIIA7;AcrIIA15;AcrIIA9;AcrVA5;AcrIF12","no"
"438","no","no","GCF_003325155.1_ASM332515v1","no","AcrIIA1;AcrIIA7;AcrIIA14;AcrIIA3"
"439","no","no","GCF_003325195.1_ASM332519v1","AcrIIA7;AcrIIA3;AcrIIA15","no"
"440","no","no","GCF_003325215.1_ASM332521v1","no","AcrIF9;AcrIIA1;AcrIIA14;AcrIIA15"
"441","no","no","GCF_003325235.1_ASM332523v1","AcrIIA14;AcrIIA3;AcrIIA15","no"
"442","no","no","GCF_003325255.1_ASM332525v1","AcrIIA9;AcrIIA3;AcrIIA1","no"
"443","no","no","GCF_003325275.1_ASM332527v1","no","AcrIIA15;AcrIIA7;AcrVA1;AcrIIA13;AcrIIA1;AcrIIA3"
"444","no","no","GCF_003325315.1_ASM332531v1","AcrIIA1;AcrIIA14;AcrVA5;AcrIIA15","no"
"445","no","no","GCF_003325335.1_ASM332533v1","AcrIIA13;AcrVA1;AcrIIA15;AcrIIA3","no"
"446","no","no","GCF_003347075.1_ASM334707v1","AcrIIA1;AcrIIA3;AcrIIA7","no"
"447","no","no","GCF_003429365.1_ASM342936v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"448","no","no","GCF_003429425.1_ASM342942v1","AcrIIA1;AcrIIA3;AcrIF11;AcrIIA15;AcrIIIB1","no"
"449","no","no","GCF_003429465.1_ASM342946v1","AcrIIA1;AcrIF9;AcrIIA14;AcrVA1","no"
"450","no","no","GCF_003515965.1_ASM351596v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"451","no","no","GCF_003571625.1_ASM357162v1","no","AcrIIA14;AcrIIA15;AcrIIA7;AcrIIA1;AcrIIA3"
"452","no","no","GCF_003581245.2_ASM358124v2","AcrIIA14;AcrIIA1;AcrIIA7;AcrIIA13;AcrIIA3","no"
"453","no","no","GCF_003589785.1_ASM358978v1","AcrIIA3;AcrIIA1","no"
"454","no","no","GCF_003589805.1_ASM358980v1","AcrIIA1;AcrIIA3","no"
"455","no","no","GCF_003589825.1_ASM358982v1","AcrIIA1;AcrIIA3","no"
"456","no","no","GCF_003589845.1_ASM358984v1","AcrIIA3;AcrIIA1;AcrVA5","no"
"457","no","no","GCF_003589865.1_ASM358986v1","AcrIIA1;AcrIIA3;AcrVA5","no"
"458","no","no","GCF_003590695.1_ASM359069v1","no","AcrIIA1;AcrIIC5;AcrIIA3"
"459","no","no","GCF_003590755.1_ASM359075v1","AcrIIA1;AcrIIA3","no"
"460","no","no","GCF_003595645.1_ASM359564v1","AcrIIA1;AcrVA5;AcrIIA3","no"
"461","no","no","GCF_003595725.1_ASM359572v1","AcrIIA1;AcrIIA3","no"
"462","no","no","GCF_003606225.1_ASM360622v1","AcrIIA3;AcrIIA7;AcrIIA1;AcrVA5;AcrIIA15;AcrIIA14","no"
"463","no","no","GCF_003627015.2_ASM362701v2","AcrIIA7;AcrIIA1;AcrIIA3","no"
"464","no","no","GCF_003641285.1_ASM364128v1","AcrIIA3","no"
"465","no","no","GCF_003663765.1_ASM366376v1","AcrIIA1;AcrIIA7;AcrVA5;AcrIIA3","no"
"466","no","no","GCF_003691385.1_ASM369138v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1","no"
"467","no","no","GCF_003710125.1_ASM371012v1","AcrIF9;AcrIIA7;AcrIIA1;AcrIIA15;AcrIIA14","no"
"468","no","no","GCF_003710145.1_ASM371014v1","AcrVA1;AcrIIA7;AcrIIA1;AcrIIA3","no"
"469","no","no","GCF_003710165.1_ASM371016v1","AcrIIA7;AcrVA5;AcrIIA3;AcrIIA1;AcrIIC2","no"
"470","no","no","GCF_003710185.1_ASM371018v1","AcrIIA13;AcrIIA7;AcrIIA15;AcrIIA3;AcrIIA1","no"
"471","no","no","GCF_003716995.1_ASM371699v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"472","no","no","GCF_003717015.1_ASM371701v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"473","no","no","GCF_003717035.1_ASM371703v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"474","no","no","GCF_003717055.1_ASM371705v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14","no"
"475","no","no","GCF_003717075.1_ASM371707v1","AcrVA1;AcrIIA14;AcrIIA1;AcrIF9","no"
"476","no","no","GCF_003717095.1_ASM371709v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"477","no","no","GCF_003717115.1_ASM371711v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"478","no","no","GCF_003717135.1_ASM371713v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"479","no","no","GCF_003717215.1_ASM371721v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"480","no","no","GCF_003717285.1_ASM371728v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14","no"
"481","no","no","GCF_003717355.1_ASM371735v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"482","no","no","GCF_003717395.1_ASM371739v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"483","no","no","GCF_003717435.1_ASM371743v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14","no"
"484","no","no","GCF_003717455.1_ASM371745v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"485","no","no","GCF_003717475.1_ASM371747v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"486","no","no","GCF_003717515.1_ASM371751v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14","no"
"487","no","no","GCF_003717535.1_ASM371753v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14;AcrIIA7","no"
"488","no","no","GCF_003717575.1_ASM371757v1","AcrVA1;AcrIIA14;AcrIIA1;AcrIF9;AcrIIA7","no"
"489","no","no","GCF_003717615.1_ASM371761v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14","no"
"490","no","no","GCF_003717635.1_ASM371763v1","AcrVA1;AcrIIA1;AcrIF9;AcrIIA14","no"
