"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"224","no","no","GCF_002165095.2_ASM216509v2","AcrIIA15;AcrVA5;AcrIIA7;AcrIIA13;AcrID1;AcrIF11;AcrIE4","no"
"225","no","no","GCF_002165115.2_ASM216511v2","AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIA7;AcrVA5;AcrIE4","no"
"226","no","no","GCF_002180055.1_ASM218005v1","AcrVA5;AcrIF4;AcrIIA13;AcrIE4","no"
"227","no","no","GCF_002180095.1_ASM218009v1","AcrIIA15;AcrIIA9;AcrIIA13;AcrIF12","no"
"228","no","no","GCF_002180135.1_ASM218013v1","AcrVA5;AcrIIA13;AcrIF4;AcrIIA1;AcrIE4","no"
"229","no","no","GCF_002180215.1_ASM218021v1","AcrVA5;AcrIIA13;AcrIF4;AcrIIA1;AcrIE4","no"
"230","no","no","GCF_002180275.1_ASM218027v1","AcrIIA15;AcrIIA7;AcrIIA13","no"
"231","no","no","GCF_002192275.1_ASM219227v1","AcrIF4;AcrIF12;AcrIIA14;AcrIIA13;AcrVA5;AcrIIA1;AcrIIA9","no"
"232","no","no","GCF_002192295.1_ASM219229v1","AcrIIA7;AcrIIA13;AcrVA5;AcrIIA1;AcrIF4;AcrIE4","no"
"233","no","no","GCF_002196475.1_ASM219647v1","AcrIIA13;AcrIIIB1;AcrIF4;AcrIIA14","no"
"234","no","no","GCF_002196495.1_ASM219649v1","AcrIIA13;AcrIF4;AcrIIIB1;AcrIIA14","no"
"235","no","no","GCF_002201835.1_ASM220183v1","AcrIIA13;AcrVA5;AcrIIA1;AcrIF4","no"
"236","no","no","GCF_002209105.2_ASM220910v2","AcrIF4;AcrIIA15;AcrIIA1;AcrVA5;AcrIIA13;AcrIIIB1","no"
"237","no","no","GCF_002211725.1_ASM221172v1","AcrIIA15;AcrIIA1;AcrVA5;AcrIIA7;AcrIF11;AcrIIA14;AcrIF12","no"
"238","no","no","GCF_002214205.1_ASM221420v1","AcrIIA14;AcrIIA15;AcrIIA13","no"
"239","no","no","GCF_002214745.2_ASM221474v2","AcrIIA15;AcrIIA13;AcrVA5;AcrIIIB1;AcrIIA1;AcrIF4;AcrIIC4;AcrIIA7","no"
"240","no","no","GCF_002215095.1_ASM221509v1","AcrIIA7;AcrIIA15;AcrIIA14;AcrIF9;AcrIIA3","no"
"241","no","no","GCF_002215115.1_ASM221511v1","AcrIIA7;AcrIIA14;AcrVA5;AcrIIA1;AcrIIA13;AcrIIIB1;AcrIIA15;AcrIF14","no"
"242","no","no","GCF_002215155.1_ASM221515v1","AcrIIA14;AcrIIA15;AcrIIA1;AcrIIA7;AcrVA5;AcrIIA13","no"
"243","no","no","GCF_002220215.1_ASM222021v1","AcrIIA15;AcrIIA13","no"
"244","no","no","GCF_002237325.1_ASM223732v1","AcrIIA15;AcrIIA14;AcrIIA3","no"
"245","no","no","GCF_002269325.1_ASM226932v1","AcrIIA13;AcrVA5;AcrIIA15;AcrIIA1;AcrIF11;AcrIIA14","no"
"246","no","no","GCF_002278115.2_ASM227811v2","AcrIIA13;AcrIIA1;AcrIIA7;AcrVA5;AcrIF11","no"
"247","no","no","GCF_002285755.1_ASM228575v1","no","AcrIIA3;AcrIIA7;AcrIIA14;AcrIIA1;AcrIIA13;AcrIIA15;AcrVA5;AcrIIIB1"
"248","no","no","GCF_002302315.1_ASM230231v1","AcrIF4;AcrIIA15;AcrIIIB1;AcrIIA1;AcrIIA13;AcrVA5","no"
"249","no","no","GCF_002302335.1_ASM230233v1","AcrIIA15;AcrIIA1;AcrIIA7","no"
"250","no","no","GCF_002310555.1_ASM231055v1","AcrIIA15;AcrIIA13;AcrIIA14;AcrVA5;AcrIIIB1","no"
"251","no","no","GCF_002310595.1_ASM231059v1","AcrIIA15;AcrIIIB1;AcrIIA7;AcrIIA13;AcrVA5","no"
"252","no","no","GCF_002310655.1_ASM231065v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrIIIB1","no"
"253","no","no","GCF_002310675.1_ASM231067v1","AcrIIA15;AcrVA5;AcrIF14;AcrIIA9","no"
"254","no","no","GCF_002310695.1_ASM231069v1","AcrIIA15;AcrIIA1;AcrIIA13;AcrVA5;AcrIIA7","no"
"255","no","no","GCF_002310715.1_ASM231071v1","AcrVA5;AcrIIA7;AcrIF4;AcrIIIB1;AcrIIA15;AcrIIA13","no"
"256","no","no","GCF_002310735.1_ASM231073v1","AcrIIA7;AcrIF4;AcrIIA9","no"
"257","no","no","GCF_002357915.1_ASM235791v1","AcrIIA7;AcrIIA14;AcrVA5;AcrIIIB1;AcrIIA15;AcrIF12;AcrIIC2","no"
"258","no","no","GCF_002393365.1_ASM239336v1","AcrIF4;AcrIIA15;AcrIIA1;AcrVA5;AcrIIA13;AcrIIIB1","no"
"259","no","no","GCF_002393465.1_ASM239346v1","AcrIIA1;AcrIIA15;AcrIF4;AcrIIIB1;AcrIIA13;AcrVA5","no"
"260","no","no","GCF_002494365.2_ASM249436v2","AcrIIA15;AcrIIA9;AcrIIA13;AcrIIA7;AcrIIA1;AcrIIIB1","no"
"261","no","no","GCF_002587005.1_ASM258700v1","AcrIIA13;AcrIIA14;AcrIIA15;AcrIIA1;AcrIIA7","no"
"262","no","no","GCF_002589795.1_ASM258979v1","AcrIIA1;AcrVA5;AcrIIA15;AcrIIA7;AcrIE4","no"
"263","no","no","GCF_002591135.1_ASM259113v1","AcrIIA7;AcrIIA1;AcrVA5;AcrIIA13;AcrIIA15","no"
"264","no","no","GCF_002716885.1_ASM271688v1","AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13;AcrIF12","no"
"265","no","no","GCF_002741175.1_ASM274117v1","AcrVA5;AcrIF11;AcrVA1;AcrIIA7;AcrVA2;AcrIIA3;AcrIIA14;AcrIIA15","no"
"266","no","no","GCF_002741195.1_ASM274119v1","AcrIIA7;AcrIIA14;AcrIIA13;AcrVA5;AcrIIA15;AcrIIA1;AcrIF11","no"
"267","no","no","GCF_002741215.1_ASM274121v1","AcrIIA1;AcrIF11;AcrIIA14;AcrIIA15;AcrVA5","no"
"268","no","no","GCF_002741255.1_ASM274125v1","AcrIIA1;AcrIIA15;AcrIIA7","no"
"269","no","no","GCF_002741275.1_ASM274127v1","AcrIIA15;AcrIF4;AcrVA5;AcrIIA1;AcrIF14","no"
"270","no","no","GCF_002741295.1_ASM274129v1","AcrVA5;AcrIIA1;AcrIF11;AcrIIA3;AcrVA2","no"
"271","no","no","GCF_002741315.1_ASM274131v1","AcrVA2;AcrVA5;AcrIIIB1;AcrIIA1;AcrIF11","no"
"272","no","no","GCF_002741335.1_ASM274133v1","AcrIIA1;AcrIIA15;AcrIF11;AcrIIA14;AcrIIA13;AcrVA5","no"
"273","no","no","GCF_002741355.1_ASM274135v1","AcrVA5;AcrIIA15;AcrVA1;AcrIIIB1;AcrIIA14","no"
"274","no","no","GCF_002741455.1_ASM274145v1","AcrVA5;AcrIIA13;AcrIIA15;AcrIIA7","no"
"275","no","no","GCF_002741475.1_ASM274147v1","AcrVA5;AcrIIA15;AcrIIA14;AcrIIIB1;AcrIF14;AcrIIA1","no"
"276","no","no","GCF_002741515.1_ASM274151v1","AcrVA5;AcrIIA14;AcrIIA15;AcrIIA13;AcrIIA1;AcrIF11;AcrIIA7;AcrIE4","no"
"277","no","no","GCF_002741575.1_ASM274157v1","AcrIIA14;AcrIF11;AcrIIA15;AcrIIA1;AcrVA1;AcrIIA11;AcrIIA7;AcrVA5;AcrIIA13","no"
"278","no","no","GCF_002741595.1_ASM274159v1","AcrIIA15;AcrIIA14;AcrIIA13;AcrIIA1;AcrIE4","no"
"279","no","no","GCF_002786655.1_ASM278665v1","AcrVA5;AcrIIA13;AcrIF4;AcrIIIB1","no"
"280","no","no","GCF_002787215.1_ASM278721v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA14","no"
"281","no","no","GCF_002787315.1_ASM278731v1","AcrIF4;AcrVA5;AcrIIA1;AcrIIA13;AcrIIA7;AcrIIA9","no"
"282","no","no","GCF_002787545.1_ASM278754v1","AcrVA5;AcrIIA13;AcrIF4;AcrIIIB1;AcrIE4","no"
"283","no","no","GCF_002787935.1_ASM278793v1","AcrIIA15;AcrIIA14;AcrVA5;AcrIIA13;AcrIIIB1;AcrIF11;AcrIE4","no"
"284","no","no","GCF_002788115.1_ASM278811v1","AcrIIA15;AcrIIA13;AcrVA5;AcrIIA11;AcrVA1;AcrIIA1;AcrIIA7;AcrIIA14;AcrIF11","no"
"285","no","no","GCF_002788295.1_ASM278829v1","AcrIIA7;AcrVA5;AcrIF4;AcrIIA1;AcrIIA13;AcrIIIB1;AcrIIC2","no"
"286","no","no","GCF_002796445.1_ASM279644v1","AcrIIIB1;AcrIIA15;AcrVA5","no"
"287","no","no","GCF_002803805.1_ASM280380v2","AcrIIA1;AcrIIA13;AcrVA5;AcrIC1;AcrIIA15;AcrIIA7;AcrIF11","no"
"288","no","no","GCF_002803905.1_ASM280390v1","AcrIIA15;AcrIIA7;AcrIE4;AcrVA5","no"
"289","no","no","GCF_002811555.3_ASM281155v3","AcrIIA15;AcrIIA7;AcrIE4;AcrVA5;AcrIIA14","no"
"290","no","no","GCF_002812545.1_ASM281254v1","AcrIF11;AcrIIIB1;AcrIIA15;AcrIIA13","no"
"291","no","no","GCF_002843685.1_ASM284368v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"292","no","no","GCF_002844165.1_ASM284416v1","AcrVA5;AcrIIA7;AcrIIA14;AcrIIA1;AcrIIA15;AcrIIA13;AcrIIIB1","no"
"293","no","no","GCF_002844685.1_ASM284468v1","AcrIIA15;AcrIIA7;AcrIIA3;AcrIIA14;AcrIIA1;AcrIIA13","no"
"294","no","no","GCF_002846135.1_ASM284613v1","AcrIIA1;AcrIIA14;AcrIIA13;AcrIF14;AcrIIA15;AcrVA5;AcrIF12","no"
"295","no","no","GCF_002848225.1_ASM284822v1","AcrIIA7;AcrVA5;AcrIF14","no"
"296","no","no","GCF_002850675.4_ASM285067v5","AcrVA5;AcrIIA1;AcrIF4;AcrIIA14;AcrIE4","no"
"297","no","no","GCF_002853655.1_ASM285365v1","AcrIIA13;AcrIIIB1;AcrIIA1;AcrVA5;AcrIIA14","no"
"298","no","no","GCF_002853715.1_ASM285371v1","AcrVA5;AcrIIIB1;AcrIIA13;AcrIIA15","no"
"299","no","no","GCF_002853805.1_ASM285380v1","AcrIIA13;AcrVA2;AcrVA5;AcrIIA14","no"
"300","no","no","GCF_002853965.1_ASM285396v1","AcrIIA13;AcrIIIB1;AcrIIA15;AcrIIA1;AcrVA5;AcrIIC2","no"
"301","no","no","GCF_002855325.1_ASM285532v1","AcrIIA7;AcrIIIB1","no"
"302","no","no","GCF_002855415.1_ASM285541v1","AcrIIA7;AcrIIC4;AcrIIA14;AcrIIA1;AcrVA5;AcrIIA13;AcrIIC3;AcrIIC2","no"
"303","no","no","GCF_002860085.1_ASM286008v1","AcrIIA15;AcrIIA14;AcrIIA13;AcrVA5;AcrIIC2","no"
"304","no","no","GCF_002860105.1_ASM286010v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIF11;AcrIF4;AcrIIA9;AcrIIC3;AcrIIC2","no"
"305","no","no","GCF_002870165.1_ASM287016v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIF4","no"
"306","no","no","GCF_002893905.2_ASM289390v2","AcrVA5;AcrIIA7;AcrVA2;AcrIIA15","no"
"307","no","no","GCF_002899475.1_ASM289947v1","AcrIIA15;AcrIIA1","no"
"308","no","no","GCF_002899495.1_ASM289949v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"309","no","no","GCF_002899515.1_ASM289951v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"310","no","no","GCF_002899535.1_ASM289953v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"311","no","no","GCF_002903105.1_ASM290310v1","AcrIF11;AcrIIA14;AcrIIA7;AcrIIA1;AcrIIA15;AcrIIA13;AcrVA2;AcrIIC1","no"
"312","no","no","GCF_002903125.1_ASM290312v1","AcrIF4;AcrVA5;AcrIIIB1;AcrIIA1;AcrIIA13","no"
"313","no","no","GCF_002925525.1_YDC107","AcrIIA13;AcrIIA15;AcrVA5;AcrIIIB1;AcrIF12","no"
"314","no","no","GCF_002934025.1_ASM293402v1","AcrIIA7;AcrIIA15","no"
"315","no","no","GCF_002934895.1_ASM293489v1","AcrIIC4;AcrIIA14;AcrIIA7;AcrIF11;AcrIIA15;AcrIIA13;AcrVA2;AcrIIA1;AcrIIC1","no"
"316","no","no","GCF_002945135.3_ASM294513v3","AcrVA5;AcrIIA13;AcrIIA7;AcrIF4;AcrIIA1;AcrIIA14;AcrIE4","no"
"317","no","no","GCF_002946715.1_ASM294671v1","AcrIIA1;AcrIIA14;AcrIIA13;AcrVA5;AcrIIA15;AcrIF14;AcrIIA7;AcrIIIB1;AcrIE4","no"
"318","no","no","GCF_002951655.1_ASM295165v1","AcrIIA7;AcrIIA15;AcrVA5;AcrIIA13;AcrIIA1;AcrIIA14","no"
"319","no","no","GCF_002951695.1_ASM295169v1","AcrIC1;AcrIIA15;AcrIIA1;AcrIF11;AcrIF12;AcrVA5","no"
"320","no","no","GCF_002951715.1_ASM295171v1","AcrIIA15;AcrIIA13;AcrIIA14;AcrVA5;AcrIF11","no"
"321","no","no","GCF_002951735.1_ASM295173v1","no","AcrIIA15;AcrIIA13;AcrVA5;AcrIF12"
"322","no","no","GCF_002951755.1_ASM295175v1","AcrIIA15;AcrIIA1;AcrIIA13;AcrVA2;AcrIIA14;AcrVA5;AcrIIA7;AcrIF11","no"
"323","no","no","GCF_002951775.1_ASM295177v1","AcrIIA15;AcrVA5;AcrIIIB1;AcrIIA1","no"
"324","no","no","GCF_002951795.1_ASM295179v1","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA1","no"
"325","no","no","GCF_002952095.1_ASM295209v1","AcrVA5;AcrIIA14;AcrIF12","no"
"326","no","no","GCF_002952695.1_ASM295269v1","AcrIIA1;AcrIIA14;AcrIIA15","no"
"327","no","no","GCF_002952855.1_ASM295285v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"328","no","no","GCF_002952875.1_ASM295287v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"329","no","no","GCF_002952895.1_ASM295289v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"330","no","no","GCF_002952915.1_ASM295291v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"331","no","no","GCF_002952935.1_ASM295293v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"332","no","no","GCF_002952955.1_ASM295295v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"333","no","no","GCF_002952995.1_ASM295299v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"334","no","no","GCF_002953015.1_ASM295301v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"335","no","no","GCF_002953035.1_ASM295303v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"336","no","no","GCF_002953055.1_ASM295305v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"337","no","no","GCF_002953075.1_ASM295307v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"338","no","no","GCF_002953095.1_ASM295309v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"339","no","no","GCF_002953435.1_ASM295343v1","AcrIIA1;AcrIIA13;AcrIIA7;AcrIIA15;AcrVA5;AcrIE4;AcrIIA3;AcrIIA14","no"
"340","no","no","GCF_002953455.1_ASM295345v1","AcrIIA15;AcrIIA7;AcrIE4;AcrVA5","no"
"341","no","no","GCF_002953755.1_ASM295375v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"342","no","no","GCF_002953775.1_ASM295377v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"343","no","no","GCF_002953795.1_ASM295379v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"344","no","no","GCF_002953815.1_ASM295381v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"345","no","no","GCF_002953835.1_ASM295383v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"346","no","no","GCF_002953855.1_ASM295385v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"347","no","no","GCF_002953875.1_ASM295387v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"348","no","no","GCF_002953895.1_ASM295389v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"349","no","no","GCF_002966755.1_ASM296675v1","AcrIE4;AcrIIA13;AcrIIA15","no"
"350","no","no","GCF_002967855.2_ASM296785v2","AcrVA5;AcrIIA13;AcrIIA7;AcrIF4;AcrIIA1;AcrIE4","no"
"351","no","no","GCF_002967875.2_ASM296787v2","AcrIIA7;AcrIIIB1;AcrVA5;AcrIIA15;AcrIIA11;AcrVA1;AcrIE4","no"
"352","no","no","GCF_002967885.2_ASM296788v2","AcrIIA1;AcrIIA7;AcrVA5;AcrIF4;AcrIIA13;AcrIE4","no"
"353","no","no","GCF_002967935.2_ASM296793v2","AcrVA5;AcrIIA1;AcrIF4;AcrIIA7;AcrIIA13;AcrIE4","no"
"354","no","no","GCF_002967955.2_ASM296795v2","AcrIIA1;AcrIIA7;AcrVA5;AcrIF4;AcrIIA13;AcrIE4","no"
"355","no","no","GCF_002967975.2_ASM296797v2","AcrVA5;AcrIIA13;AcrIIA7;AcrIF4;AcrIIA1;AcrIE4","no"
"356","no","no","GCF_002968715.1_ASM296871v1","AcrIIA7;AcrIIA15;AcrVA5;AcrIIC4;AcrIF4;AcrIF14","no"
"357","no","no","GCF_002968735.1_ASM296873v1","AcrIIA15;AcrIIA13;AcrIF5;AcrVA5;AcrIIA7;AcrIIA14","no"
"358","no","no","GCF_002968935.1_ASM296893v1","AcrIIA15;AcrIIA7;AcrVA2;AcrIIA1;AcrIIA14","no"
"359","no","no","GCF_002983645.1_ASM298364v1","AcrIF4;AcrIIA15;AcrIIA1;AcrVA5;AcrIIA13;AcrIIIB1","no"
"360","no","no","GCF_002996665.1_ASM299666v1","AcrIIA7;AcrVA1;AcrIIA15;AcrIIA13;AcrVA5;AcrIIA3","no"
"361","no","no","GCF_002999075.1_ASM299907v1","AcrIIA15;AcrIIA13;AcrIIA7","no"
"362","no","no","GCF_003013205.1_ASM301320v1","AcrIIA13;AcrIIA1;AcrIIA15;AcrIIA7;AcrIF11;AcrIIIB1;AcrVA5","no"
"363","no","no","GCF_003017375.1_ASM301737v1","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA7;AcrIIA1;AcrIIA13","no"
"364","no","no","GCF_003017455.1_ASM301745v1","AcrIIA15;AcrIIA1;AcrIC1;AcrIIA7","no"
"365","no","no","GCF_003017555.1_ASM301755v1","AcrIIA7;AcrIIA1;AcrIC1;AcrIIA15","no"
"366","no","no","GCF_003017615.1_ASM301761v1","AcrIIA1;AcrIIA15;AcrIIA7","no"
"367","no","no","GCF_003017675.2_ASM301767v2","AcrIIA1;AcrIIA14;AcrVA5","no"
"368","no","no","GCF_003017765.1_ASM301776v1","AcrIIA1;AcrIIA7;AcrIF4;AcrIIA14;AcrIIA13;AcrIIA15","no"
"369","no","no","GCF_003017915.1_ASM301791v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA15;AcrIIA13","no"
"370","no","no","GCF_003017935.1_ASM301793v1","AcrIIA7;AcrIIA15;AcrIIA1;AcrIIA14","no"
"371","no","no","GCF_003017955.1_ASM301795v1","AcrIIA7;AcrIIA1;AcrIC1;AcrIIA15","no"
"372","no","no","GCF_003017975.1_ASM301797v1","AcrIIA1;AcrIIA7;AcrIIA15;AcrIC1","no"
"373","no","no","GCF_003017995.1_ASM301799v1","AcrIF4;AcrIIA15;AcrIIA1;AcrIF12;AcrVA5","no"
"374","no","no","GCF_003018015.1_ASM301801v1","AcrIIA15;AcrIIA1;AcrIIA14;AcrIIA13;AcrIF14;AcrIF11","no"
"375","no","no","GCF_003018035.1_ASM301803v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA14","no"
"376","no","no","GCF_003018055.1_ASM301805v1","AcrIIA7;AcrIIA1;AcrVA5;AcrIIA14;AcrIIA15;AcrIF7;AcrIIA13","no"
"377","no","no","GCF_003018095.1_ASM301809v1","AcrIF10;AcrIIA1;AcrIIA15;AcrIIA14","no"
"378","no","no","GCF_003018135.1_ASM301813v1","AcrIIA14;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA15;AcrIIA13","no"
"379","no","no","GCF_003018155.1_ASM301815v1","AcrIIA7;AcrVA5;AcrIIA15;AcrIIA14;AcrIIA1","no"
"380","no","no","GCF_003018195.1_ASM301819v1","AcrIF4;AcrIIA15;AcrIIA13;AcrVA5","no"
"381","no","no","GCF_003018215.1_ASM301821v1","AcrIIC4;AcrIIA15","no"
"382","no","no","GCF_003018255.1_ASM301825v1","AcrIIA15;AcrIIA1;AcrIIA14","no"
"383","no","no","GCF_003018275.1_ASM301827v1","AcrIIA15;AcrIIA1;AcrIIA14;AcrIIC2","no"
"384","no","no","GCF_003018315.1_ASM301831v1","AcrIIA7;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13;AcrIF7;AcrIIA14","no"
"385","no","no","GCF_003018335.1_ASM301833v1","AcrIIA1;AcrIIA15;AcrIIA14","no"
"386","no","no","GCF_003018355.1_ASM301835v1","AcrIIA14;AcrIIC4;AcrIIA1;AcrIIA15","no"
"387","no","no","GCF_003018375.1_ASM301837v1","AcrIIA1;AcrIIA15;AcrIIA7;AcrIIIB1","no"
"388","no","no","GCF_003018455.1_ASM301845v1","AcrIIA13;AcrIIA15;AcrVA5;AcrIIA14;AcrIIA7;AcrIIA1;AcrIIC4;AcrIF12","no"
"389","no","no","GCF_003018495.1_ASM301849v1","AcrIIA15;AcrIIA1","no"
"390","no","no","GCF_003018535.1_ASM301853v1","AcrIC1;AcrIIA1;AcrIIA15","no"
"391","no","no","GCF_003018555.1_ASM301855v1","AcrIIA15;AcrVA5;AcrIIA13;AcrIIA7;AcrIIA14;AcrIIA1","no"
"392","no","no","GCF_003018575.1_ASM301857v1","AcrIIA14;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA15;AcrIIA13","no"
"393","no","no","GCF_003018595.1_ASM301859v1","AcrIIA15;AcrIF4;AcrIIA7;AcrIIA13;AcrIIA1;AcrVA2","no"
"394","no","no","GCF_003018615.1_ASM301861v1","AcrIIA14;AcrIIA7;AcrIIA13;AcrIIA15;AcrIIA1","no"
"395","no","no","GCF_003018635.1_ASM301863v1","AcrVA5;AcrIIIB1;AcrIIA15;AcrIIA1","no"
"396","no","no","GCF_003018655.1_ASM301865v1","AcrIIA15;AcrIIA1;AcrIF5;AcrIIA7;AcrIIA14;AcrVA5","no"
"397","no","no","GCF_003018695.1_ASM301869v1","AcrVA5;AcrIIA7;AcrIIA13;AcrIIA14;AcrIIA15;AcrIIA1","no"
"398","no","no","GCF_003018715.1_ASM301871v1","AcrIIA14;AcrIIA7;AcrVA5;AcrIIA15;AcrIIA13;AcrIIIB1;AcrIIC2","no"
"399","no","no","GCF_003018755.1_ASM301875v1","AcrIIA13;AcrIIA1;AcrIIA15","no"
"400","no","no","GCF_003018775.1_ASM301877v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA13","no"
"401","no","no","GCF_003018795.1_ASM301879v1","AcrIIA7;AcrVA5;AcrIIA15;AcrIIA14","no"
"402","no","no","GCF_003018815.1_ASM301881v1","AcrIIA15;AcrIIA7;AcrIIA14;AcrVA5;AcrIIA13","no"
"403","no","no","GCF_003018835.2_ASM301883v2","AcrVA5;AcrIIA15;AcrIIA14;AcrIIA7;AcrIIA1","no"
"404","no","no","GCF_003018855.1_ASM301885v1","AcrIIA14;AcrIIA15;AcrIF11","no"
"405","no","no","GCF_003018875.1_ASM301887v1","AcrIIA3;AcrIIA7;AcrIIA1;AcrIC1;AcrIIA15","no"
"406","no","no","GCF_003018895.1_ASM301889v1","AcrIIA15;AcrIIA14;AcrIIA13;AcrVA5;AcrIIA7;AcrIIA1","no"
"407","no","no","GCF_003018915.1_ASM301891v1","AcrIE1;AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA15;AcrIIA13;AcrVA5","no"
"408","no","no","GCF_003018935.1_ASM301893v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA13","no"
"409","no","no","GCF_003018955.1_ASM301895v1","AcrIIA15;AcrVA5;AcrIF4;AcrIE1;AcrIIA14;AcrIIA7;AcrIIA13;AcrIF14","no"
"410","no","no","GCF_003018995.1_ASM301899v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15","no"
"411","no","no","GCF_003019035.1_ASM301903v1","AcrIIA7;AcrIIA14;AcrVA1;AcrIIA11;AcrIF9;AcrIIA1;AcrIIA15;AcrVA5;AcrIIIB1","no"
"412","no","no","GCF_003019055.1_ASM301905v1","AcrIIA15;AcrVA5;AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA13","no"
"413","no","no","GCF_003019095.1_ASM301909v1","no","AcrIIA15;AcrIIA14;AcrIIA7"
"414","no","no","GCF_003019115.1_ASM301911v1","AcrIIA15;AcrIIA1","no"
"415","no","no","GCF_003019155.1_ASM301915v1","AcrIIA15;AcrVA5;AcrIIA7;AcrIIA14;AcrIIA1","no"
"416","no","no","GCF_003019175.1_ASM301917v1","AcrVA5;AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA15;AcrIIA13","no"
"417","no","no","GCF_003019195.1_ASM301919v1","AcrIIA15;AcrIIA13;AcrIIA14;AcrIIA1;AcrVA5;AcrIIA7","no"
"418","no","no","GCF_003019215.1_ASM301921v1","AcrIIA1;AcrIIA15","no"
"419","no","no","GCF_003019235.1_ASM301923v1","AcrIIA1;AcrIIA7;AcrIF9;AcrIF7;AcrIIA15;AcrVA5","no"
"420","no","no","GCF_003020885.1_ASM302088v1","AcrIIA1;AcrIIA3;AcrIIA7;AcrIIA13;AcrIIA15;AcrVA5;AcrIIA14","no"
"421","no","no","GCF_003030245.1_ASM303024v1","AcrIIA15;AcrIIA7;AcrIF9;AcrVA5;AcrIIA14;AcrIF12;AcrIF11","no"
"422","no","no","GCF_003030365.1_ASM303036v1","AcrIIA13;AcrIF5;AcrVA5;AcrIE4;AcrIF4;AcrIIA1","no"
"423","no","no","GCF_003031225.1_ASM303122v1","AcrIIA15;AcrIF11","no"
"424","no","no","GCF_003031735.1_ASM303173v1","AcrIIA14;AcrVA5;AcrIIA13;AcrIIA15;AcrIIIB1;AcrIE4","no"
"425","no","no","GCF_003031775.1_ASM303177v1","AcrIIA13;AcrVA5;AcrIF4;AcrIE4;AcrIIIB1","no"
"426","no","no","GCF_003031795.1_ASM303179v1","AcrIIA15;AcrIIA13;AcrIIA7;AcrIIA14;AcrIIA1;AcrVA5","no"
"427","no","no","GCF_003031815.1_ASM303181v1","AcrIIA15;AcrIIA13;AcrVA5;AcrIF11;AcrIIIB1","no"
"428","no","no","GCF_003033905.1_ASM303390v1","AcrIF4;AcrVA5;AcrIIA1;AcrIIA13;AcrIIIB1","no"
"429","no","no","GCF_003051985.2_ASM305198v2","AcrVA5;AcrIF4;AcrIE4","no"
"430","no","no","GCF_003052645.1_ASM305264v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"431","no","no","GCF_003052665.1_ASM305266v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"432","no","no","GCF_003073815.1_ASM307381v1","AcrIIA1;AcrVA5;AcrIIA15;AcrIIA7","no"
"433","no","no","GCF_003073835.1_ASM307383v1","AcrVA5;AcrIIA1;AcrIF4;AcrIIA13;AcrIIA15","no"
"434","no","no","GCF_003073875.1_ASM307387v1","AcrIIA15;AcrIIA13;AcrIIA7","no"
