"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"GCF_002448215.1_ASM244821v1","no","no","GCF_002448215.1_ASM244821v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886145.1_ASM288614v1","no","no","GCF_002886145.1_ASM288614v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886165.1_ASM288616v1","no","no","GCF_002886165.1_ASM288616v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886195.1_ASM288619v1","no","no","GCF_002886195.1_ASM288619v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886225.1_ASM288622v1","no","no","GCF_002886225.1_ASM288622v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886335.1_ASM288633v1","no","no","GCF_002886335.1_ASM288633v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886405.1_ASM288640v1","no","no","GCF_002886405.1_ASM288640v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886505.1_ASM288650v1","no","no","GCF_002886505.1_ASM288650v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886585.1_ASM288658v1","no","no","GCF_002886585.1_ASM288658v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886685.1_ASM288668v1","no","no","GCF_002886685.1_ASM288668v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886775.1_ASM288677v1","no","no","GCF_002886775.1_ASM288677v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886865.1_ASM288686v1","no","no","GCF_002886865.1_ASM288686v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002886945.1_ASM288694v1","no","no","GCF_002886945.1_ASM288694v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002887065.1_ASM288706v1","no","no","GCF_002887065.1_ASM288706v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002887145.1_ASM288714v1","no","no","GCF_002887145.1_ASM288714v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002887255.1_ASM288725v1","no","no","GCF_002887255.1_ASM288725v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002887335.1_ASM288733v1","no","no","GCF_002887335.1_ASM288733v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002895185.1_ASM289518v2","no","no","GCF_002895185.1_ASM289518v2","AcrIIA1;AcrIIA15;AcrIF14;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_002975475.1_ASM297547v1","no","no","GCF_002975475.1_ASM297547v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_003006115.1_ASM300611v1","no","no","GCF_003006115.1_ASM300611v1","AcrIF10;AcrIIA14;AcrIIA15;AcrIIA1;AcrIE2;AcrIIA9","no"
"GCF_003006135.1_ASM300613v1","no","no","GCF_003006135.1_ASM300613v1","AcrIF10;AcrIIA14;AcrIIA15;AcrIIA1;AcrIE2;AcrIIA9","no"
"GCF_003265005.1_ASM326500v1","no","no","GCF_003265005.1_ASM326500v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_003287125.1_ASM328712v1","no","no","GCF_003287125.1_ASM328712v1","AcrIIA15;AcrIIA1;AcrIE2;AcrIIA9;AcrIF10;AcrIIA14","no"
"GCF_003287145.1_ASM328714v1","no","no","GCF_003287145.1_ASM328714v1","AcrIIA9;AcrIE2;AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10","no"
"GCF_003287165.1_ASM328716v1","no","no","GCF_003287165.1_ASM328716v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_003287185.1_ASM328718v1","no","no","GCF_003287185.1_ASM328718v1","AcrIIA14;AcrIF10;AcrIIA9;AcrIE2;AcrIIA1;AcrIIA15","no"
"GCF_003293655.1_ASM329365v1","no","no","GCF_003293655.1_ASM329365v1","AcrVA5;AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_005155785.1_ASM515578v1","no","no","GCF_005155785.1_ASM515578v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_005156105.1_ASM515610v1","no","no","GCF_005156105.1_ASM515610v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_007833935.1_ASM783393v1","no","no","GCF_007833935.1_ASM783393v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_008761675.1_ASM876167v1","no","no","GCF_008761675.1_ASM876167v1","AcrVA5;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2;AcrIIA1","no"
"GCF_009664875.1_ASM966487v1","no","no","GCF_009664875.1_ASM966487v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_009730215.1_ASM973021v1","no","no","GCF_009730215.1_ASM973021v1","AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2;AcrIIA1","no"
"GCF_009730235.1_ASM973023v1","no","no","GCF_009730235.1_ASM973023v1","AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2;AcrIIA1","no"
"GCF_009762675.2_ASM976267v2","no","no","GCF_009762675.2_ASM976267v2","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_012923765.1_ASM1292376v1","no","no","GCF_012923765.1_ASM1292376v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_013010385.1_ASM1301038v1","no","no","GCF_013010385.1_ASM1301038v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_013267635.1_ASM1326763v1","no","no","GCF_013267635.1_ASM1326763v1","AcrIIA9;AcrIE2;AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10","no"
"GCF_013267655.1_ASM1326765v1","no","no","GCF_013267655.1_ASM1326765v1","AcrIF10;AcrIIA14;AcrIIA15;AcrIIA1;AcrIE2;AcrIIA9","no"
"GCF_014884625.1_ASM1488462v1","no","no","GCF_014884625.1_ASM1488462v1","AcrIIA1;AcrIF10;AcrIIA14;AcrIIA15;AcrIF6;AcrIIA9;AcrIE2","no"
"GCF_014884645.1_ASM1488464v1","no","no","GCF_014884645.1_ASM1488464v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014884665.1_ASM1488466v1","no","no","GCF_014884665.1_ASM1488466v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899205.1_ASM1489920v1","no","no","GCF_014899205.1_ASM1489920v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899225.1_ASM1489922v1","no","no","GCF_014899225.1_ASM1489922v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899245.1_ASM1489924v1","no","no","GCF_014899245.1_ASM1489924v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899265.1_ASM1489926v1","no","no","GCF_014899265.1_ASM1489926v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899285.1_ASM1489928v1","no","no","GCF_014899285.1_ASM1489928v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899305.1_ASM1489930v1","no","no","GCF_014899305.1_ASM1489930v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899325.1_ASM1489932v1","no","no","GCF_014899325.1_ASM1489932v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899345.1_ASM1489934v1","no","no","GCF_014899345.1_ASM1489934v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899365.1_ASM1489936v1","no","no","GCF_014899365.1_ASM1489936v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899385.1_ASM1489938v1","no","no","GCF_014899385.1_ASM1489938v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899405.1_ASM1489940v1","no","no","GCF_014899405.1_ASM1489940v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899425.1_ASM1489942v1","no","no","GCF_014899425.1_ASM1489942v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899445.1_ASM1489944v1","no","no","GCF_014899445.1_ASM1489944v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899465.1_ASM1489946v1","no","no","GCF_014899465.1_ASM1489946v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899485.1_ASM1489948v1","no","no","GCF_014899485.1_ASM1489948v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899505.1_ASM1489950v1","no","no","GCF_014899505.1_ASM1489950v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899525.1_ASM1489952v1","no","no","GCF_014899525.1_ASM1489952v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899545.1_ASM1489954v1","no","no","GCF_014899545.1_ASM1489954v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899565.1_ASM1489956v1","no","no","GCF_014899565.1_ASM1489956v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899585.1_ASM1489958v1","no","no","GCF_014899585.1_ASM1489958v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899605.1_ASM1489960v1","no","no","GCF_014899605.1_ASM1489960v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899625.1_ASM1489962v1","no","no","GCF_014899625.1_ASM1489962v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899645.1_ASM1489964v1","no","no","GCF_014899645.1_ASM1489964v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899665.1_ASM1489966v1","no","no","GCF_014899665.1_ASM1489966v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899685.1_ASM1489968v1","no","no","GCF_014899685.1_ASM1489968v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899705.1_ASM1489970v1","no","no","GCF_014899705.1_ASM1489970v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899725.1_ASM1489972v1","no","no","GCF_014899725.1_ASM1489972v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899745.1_ASM1489974v1","no","no","GCF_014899745.1_ASM1489974v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899765.1_ASM1489976v1","no","no","GCF_014899765.1_ASM1489976v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899785.1_ASM1489978v1","no","no","GCF_014899785.1_ASM1489978v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899805.1_ASM1489980v1","no","no","GCF_014899805.1_ASM1489980v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899825.1_ASM1489982v1","no","no","GCF_014899825.1_ASM1489982v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899845.1_ASM1489984v1","no","no","GCF_014899845.1_ASM1489984v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899865.1_ASM1489986v1","no","no","GCF_014899865.1_ASM1489986v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899885.1_ASM1489988v1","no","no","GCF_014899885.1_ASM1489988v1","AcrIIA1;AcrIF10;AcrIIA14;AcrIIA15;AcrIF6;AcrIIA9;AcrIE2","no"
"GCF_014899905.1_ASM1489990v1","no","no","GCF_014899905.1_ASM1489990v1","AcrIIA1;AcrIF10;AcrIIA14;AcrIIA15;AcrIF6;AcrIIA9;AcrIE2","no"
"GCF_014899925.1_ASM1489992v1","no","no","GCF_014899925.1_ASM1489992v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899945.1_ASM1489994v1","no","no","GCF_014899945.1_ASM1489994v1","AcrIIA1;AcrIF10;AcrIIA14;AcrIIA15;AcrIF6;AcrIIA9;AcrIE2","no"
"GCF_014899965.1_ASM1489996v1","no","no","GCF_014899965.1_ASM1489996v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014899985.1_ASM1489998v1","no","no","GCF_014899985.1_ASM1489998v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900005.1_ASM1490000v1","no","no","GCF_014900005.1_ASM1490000v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900055.1_ASM1490005v1","no","no","GCF_014900055.1_ASM1490005v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900075.1_ASM1490007v1","no","no","GCF_014900075.1_ASM1490007v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900095.1_ASM1490009v1","no","no","GCF_014900095.1_ASM1490009v1","AcrIIA1;AcrIF10;AcrIIA14;AcrIIA15;AcrIIA9;AcrIE2","no"
"GCF_014900115.1_ASM1490011v1","no","no","GCF_014900115.1_ASM1490011v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900135.1_ASM1490013v1","no","no","GCF_014900135.1_ASM1490013v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900155.1_ASM1490015v1","no","no","GCF_014900155.1_ASM1490015v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900175.1_ASM1490017v1","no","no","GCF_014900175.1_ASM1490017v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900195.1_ASM1490019v1","no","no","GCF_014900195.1_ASM1490019v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900215.1_ASM1490021v1","no","no","GCF_014900215.1_ASM1490021v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900235.1_ASM1490023v1","no","no","GCF_014900235.1_ASM1490023v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900255.1_ASM1490025v1","no","no","GCF_014900255.1_ASM1490025v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900275.1_ASM1490027v1","no","no","GCF_014900275.1_ASM1490027v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900295.1_ASM1490029v1","no","no","GCF_014900295.1_ASM1490029v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900315.1_ASM1490031v1","no","no","GCF_014900315.1_ASM1490031v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900335.1_ASM1490033v1","no","no","GCF_014900335.1_ASM1490033v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900355.1_ASM1490035v1","no","no","GCF_014900355.1_ASM1490035v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900375.1_ASM1490037v1","no","no","GCF_014900375.1_ASM1490037v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900395.1_ASM1490039v1","no","no","GCF_014900395.1_ASM1490039v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900415.1_ASM1490041v1","no","no","GCF_014900415.1_ASM1490041v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900435.1_ASM1490043v1","no","no","GCF_014900435.1_ASM1490043v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900455.1_ASM1490045v1","no","no","GCF_014900455.1_ASM1490045v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900475.1_ASM1490047v1","no","no","GCF_014900475.1_ASM1490047v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900495.1_ASM1490049v1","no","no","GCF_014900495.1_ASM1490049v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900515.1_ASM1490051v1","no","no","GCF_014900515.1_ASM1490051v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900555.1_ASM1490055v1","no","no","GCF_014900555.1_ASM1490055v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900595.1_ASM1490059v1","no","no","GCF_014900595.1_ASM1490059v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900615.1_ASM1490061v1","no","no","GCF_014900615.1_ASM1490061v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900635.1_ASM1490063v1","no","no","GCF_014900635.1_ASM1490063v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900655.1_ASM1490065v1","no","no","GCF_014900655.1_ASM1490065v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900675.1_ASM1490067v1","no","no","GCF_014900675.1_ASM1490067v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900695.1_ASM1490069v1","no","no","GCF_014900695.1_ASM1490069v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900715.1_ASM1490071v1","no","no","GCF_014900715.1_ASM1490071v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900735.1_ASM1490073v1","no","no","GCF_014900735.1_ASM1490073v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900755.1_ASM1490075v1","no","no","GCF_014900755.1_ASM1490075v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900775.1_ASM1490077v1","no","no","GCF_014900775.1_ASM1490077v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900795.1_ASM1490079v1","no","no","GCF_014900795.1_ASM1490079v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900815.1_ASM1490081v1","no","no","GCF_014900815.1_ASM1490081v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900835.1_ASM1490083v1","no","no","GCF_014900835.1_ASM1490083v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900855.1_ASM1490085v1","no","no","GCF_014900855.1_ASM1490085v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900895.1_ASM1490089v1","no","no","GCF_014900895.1_ASM1490089v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014900965.1_ASM1490096v1","no","no","GCF_014900965.1_ASM1490096v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014901035.1_ASM1490103v1","no","no","GCF_014901035.1_ASM1490103v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014901055.1_ASM1490105v1","no","no","GCF_014901055.1_ASM1490105v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014901075.1_ASM1490107v1","no","no","GCF_014901075.1_ASM1490107v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014901095.1_ASM1490109v1","no","no","GCF_014901095.1_ASM1490109v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014901115.1_ASM1490111v1","no","no","GCF_014901115.1_ASM1490111v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014901135.1_ASM1490113v1","no","no","GCF_014901135.1_ASM1490113v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_014901155.1_ASM1490115v1","no","no","GCF_014901155.1_ASM1490115v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_015482805.1_ASM1548280v1","no","no","GCF_015482805.1_ASM1548280v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_016917775.1_ASM1691777v1","no","no","GCF_016917775.1_ASM1691777v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_017164035.1_ASM1716403v1","no","no","GCF_017164035.1_ASM1716403v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_017164055.1_ASM1716405v1","no","no","GCF_017164055.1_ASM1716405v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_017901035.1_ASM1790103v1","no","no","GCF_017901035.1_ASM1790103v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_017901055.1_ASM1790105v1","no","no","GCF_017901055.1_ASM1790105v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_017901075.1_ASM1790107v1","no","no","GCF_017901075.1_ASM1790107v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_017901095.1_ASM1790109v1","no","no","GCF_017901095.1_ASM1790109v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_017901115.1_ASM1790111v1","no","no","GCF_017901115.1_ASM1790111v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_019670745.1_ASM1967074v1","no","no","GCF_019670745.1_ASM1967074v1","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_021535155.1_ASM2153515v1","no","no","GCF_021535155.1_ASM2153515v1","AcrIIA15;AcrIF14;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2;AcrIIA1","no"
"GCF_021559895.1_ASM2155989v1","no","no","GCF_021559895.1_ASM2155989v1","AcrVA5;AcrIIA15;AcrIF14;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_900520315.1_Mtb_DKC2.180803","no","no","GCF_900520315.1_Mtb_DKC2.180803","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_902459825.2_MB3601_COMBINED_annotated","no","no","GCF_902459825.2_MB3601_COMBINED_annotated","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_904810325.1_MmicOV254","no","no","GCF_904810325.1_MmicOV254","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_904810335.1_MmicATCC35782","no","no","GCF_904810335.1_MmicATCC35782","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_904810345.1_MmicMaus3","no","no","GCF_904810345.1_MmicMaus3","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_904810355.1_MmicMaus4","no","no","GCF_904810355.1_MmicMaus4","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
"GCF_904810365.1_Mmic942272","no","no","GCF_904810365.1_Mmic942272","AcrIIA1;AcrIIA15;AcrIIA14;AcrIF10;AcrIIA9;AcrIE2","no"
