"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"206","AcrIE2|AcrIF3|AcrIF5|AcrIF2|AcrIE4","AcrIF2;AcrIE4","GCF_019711215.1_ASM1971121v1","no","AcrIIC5;AcrIF2;AcrIIA7;AcrVA1;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA14;AcrVA4;AcrIE1;AcrIF3;AcrIE2;AcrIF5;AcrIE7"
"207","no","AcrIF9","GCF_019720855.1_ASM1972085v1","no","AcrIIC5;AcrIIA1;AcrIIA15;AcrIIA14;AcrVA5;AcrIF12;AcrIF2;AcrIIA7;AcrVA1;AcrIF14;AcrIF3;AcrIC1"
"208","AcrIE2|AcrIF3|AcrIF5|AcrIE4|AcrIF7","no","GCF_019738995.1_ASM1973899v1","no","no"
"209","no","no","GCF_019857245.1_ASM1985724v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrIIA13;AcrIIA7","no"
"210","AcrIF3|AcrIF5","no","GCF_019857265.1_ASM1985726v1","no","no"
"211","AcrIF3|AcrIF5","no","GCF_019857285.1_ASM1985728v1","no","no"
"212","AcrIF3|AcrIF5","no","GCF_019857305.1_ASM1985730v1","no","no"
"213","no","no","GCF_019857325.1_ASM1985732v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5","no"
"214","AcrIE1|AcrIF12","no","GCF_019857365.1_ASM1985736v1","no","no"
"215","AcrIE1|AcrIF3|AcrIF5|AcrIF4|AcrIE3","no","GCF_019857405.1_ASM1985740v1","no","no"
"216","AcrIE1|AcrIF3|AcrIF5|AcrIE3|AcrIF4","no","GCF_019857425.1_ASM1985742v1","no","AcrIIC5;AcrVA1;AcrIIA7;AcrIF2;AcrIIA1;AcrIIA15;AcrIIIB1;AcrIE3;AcrIF4;AcrIE1;AcrIF3;AcrIF5;AcrIF12;AcrIC1"
"217","AcrIF3|AcrIF5","no","GCF_019857445.1_ASM1985744v1","no","AcrIIC5;AcrIIA1;AcrIIA15;AcrIF7;AcrIIA14;AcrIF3;AcrIF5"
"218","AcrIF4|AcrIE3|AcrIF3|AcrIF5","no","GCF_019857465.1_ASM1985746v1","no","no"
"219","AcrIE1|AcrIF3|AcrIF5|AcrIF4|AcrIE3","no","GCF_019857485.1_ASM1985748v1","no","no"
"220","AcrIE1|AcrIF3|AcrIF5","no","GCF_019857505.1_ASM1985750v1","no","no"
"221","no","no","GCF_019857525.1_ASM1985752v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrIIA13;AcrIIA7","no"
"222","AcrIE1|AcrIF3|AcrIF5","no","GCF_019857545.1_ASM1985754v1","no","no"
"223","AcrIF3|AcrIF5","no","GCF_019857565.1_ASM1985756v1","no","no"
"224","AcrIF3|AcrIF5","no","GCF_019857585.1_ASM1985758v1","no","no"
"225","AcrIF2","no","GCF_019857625.1_ASM1985762v1","no","no"
"226","AcrIE1|AcrIF12","no","GCF_019857645.1_ASM1985764v1","AcrIIC5;AcrIIA1;AcrIIA14;AcrIIA15;AcrIF7;AcrIIA13;AcrIIA3","no"
"227","AcrIE3","no","GCF_019915445.1_ASM1991544v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIF12;AcrIIA14;AcrIIA7;AcrIIA3;AcrIE3","no"
"228","AcrIE1|AcrIF12","no","GCF_019915465.1_ASM1991546v1","no","no"
"229","AcrIE1|AcrIF12","no","GCF_019915485.1_ASM1991548v1","no","no"
"230","AcrIF3|AcrIE2","AcrIE2;AcrIF3","GCF_020771675.1_ASM2077167v1","no","AcrIIC5;AcrIIA7;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13;AcrIC1"
"231","AcrIE1|AcrIF3|AcrIF5","no","GCF_020771755.1_ASM2077175v1","no","AcrIIC5;AcrIIA1;AcrIIA3;AcrIIC3;AcrIIC2;AcrIIA7;AcrIIA14;AcrIF2;AcrIIA15;AcrVA1;AcrIE5;AcrVA4;AcrIE1;AcrIF3;AcrIF5"
"232","no","no","GCF_020978345.1_ASM2097834v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrIIA14","no"
"233","no","no","GCF_021166275.1_ASM2116627v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrIF2;AcrIIA14","no"
"234","AcrIF4|AcrIE3","no","GCF_021166315.1_ASM2116631v1","AcrIIC5;AcrIIA1;AcrIE3;AcrIF4;AcrIIA15;AcrIF2;AcrIIA14","no"
"235","AcrIE1|AcrIF5|AcrIF3|AcrIF12","no","GCF_021166335.1_ASM2116633v1","no","no"
"236","AcrIF2|AcrIE4","AcrIF2;AcrIE4","GCF_021166355.1_ASM2116635v1","no","AcrIIC5;AcrIIA7;AcrIIA14;AcrIIA15;AcrIIA1"
"237","AcrIF3","no","GCF_021184245.1_ASM2118424v1","no","AcrIIC5;AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA15;AcrVA5;AcrIIA3;AcrIF3;AcrIF12"
"238","no","no","GCF_021184265.1_ASM2118426v1","no","AcrIIA1;AcrIIC5;AcrIIA15;AcrVA5;AcrIIA14"
"239","AcrIE1|AcrIF12","no","GCF_021249245.1_ASM2124924v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrIIA7","no"
"240","AcrIE1|AcrIF12","no","GCF_021266605.1_ASM2126660v1","no","no"
"241","no","no","GCF_021378395.1_ASM2137839v1","AcrIIC5;AcrIIA7;AcrIIA1;AcrIF12;AcrIIA15;AcrVA5;AcrIIA14;AcrIE5","no"
"242","no","no","GCF_021398755.1_ASM2139875v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrIF7","no"
"243","AcrIF6","no","GCF_021497285.1_ASM2149728v1","no","no"
"244","AcrIE1|AcrIF1|AcrIF6|AcrIF12","no","GCF_021497305.1_ASM2149730v1","no","no"
"245","AcrIF2|AcrIE4|AcrIF1|AcrIF11","no","GCF_021497325.1_ASM2149732v1","no","AcrVA1;AcrIIA7;AcrIF2;AcrIIA14;AcrIIA15;AcrIIA1;AcrIF1;AcrIF9;AcrIIC5;AcrIIA3;AcrIE4"
"246","AcrIF3|AcrIE2|AcrIE3|AcrIF4","AcrIE2;AcrIF3;AcrIE3;AcrIF4","GCF_021497345.1_ASM2149734v1","no","AcrIIC5;AcrIF9;AcrIIA1;AcrIIA15;AcrIIA13"
"247","AcrIF3|AcrIE2|AcrIE3|AcrIF4","AcrIE2;AcrIF3;AcrIE3;AcrIF4","GCF_021497365.1_ASM2149736v1","no","AcrIIC5;AcrIF9;AcrIIA1;AcrIIA15;AcrIIA13"
"248","AcrIE1|AcrIF12","no","GCF_021497425.1_ASM2149742v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrIIA3;AcrIIA14;AcrVA5","no"
"249","AcrIE4","no","GCF_021497445.1_ASM2149744v1","no","no"
"250","AcrIF5|AcrIF3|AcrIE2","no","GCF_021513295.1_ASM2151329v1","no","no"
"251","no","no","GCF_021513375.1_ASM2151337v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13","no"
"252","no","no","GCF_021513395.1_ASM2151339v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13","no"
"253","no","no","GCF_021513415.1_ASM2151341v1","AcrIIC5;AcrIIA13;AcrIIA1;AcrVA5;AcrIIA15","no"
"254","no","no","GCF_021513435.1_ASM2151343v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13","no"
"255","no","no","GCF_021513455.1_ASM2151345v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13","no"
"256","no","no","GCF_021513475.1_ASM2151347v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13","no"
"257","no","no","GCF_021513495.1_ASM2151349v1","AcrIIC5;AcrIIA13;AcrIIA1;AcrVA5;AcrIIA15","no"
"258","no","no","GCF_021513515.1_ASM2151351v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13","no"
"259","no","no","GCF_021513535.1_ASM2151353v1","AcrIIC5;AcrIIA13;AcrIIA1;AcrVA5;AcrIIA15","no"
"260","no","no","GCF_021513555.1_ASM2151355v1","AcrIIC5;AcrIIA13;AcrIIA1;AcrVA5;AcrIIA15","no"
"261","no","no","GCF_021513575.1_ASM2151357v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5;AcrIIA13","no"
"262","no","no","GCF_021513595.1_ASM2151359v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5","no"
"263","no","no","GCF_021513615.1_ASM2151361v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5","no"
"264","no","no","GCF_021513635.1_ASM2151363v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5","no"
"265","no","no","GCF_900069025.1_ASM90006902v1","AcrIIC5;AcrIIA1;AcrIIA15;AcrVA5","no"
"266","no","no","GCF_900095805.1_PA14Or","AcrIIC5;AcrIIA1;AcrIIA14;AcrIIA15","no"
"267","no","no","GCF_900149285.1_PcyII-10","AcrIIC5;AcrIIA1;AcrIIA15","no"
"268","no","no","GCF_900185255.1_NN2","AcrIIC5;AcrIIA1;AcrIF12;AcrIIA15;AcrIIA14","no"
"269","AcrIF3|AcrIE1|AcrIF12","no","GCF_900243355.1_RW109","no","AcrIIC5;AcrVA1;AcrIIA7;AcrIIA14;AcrIF2;AcrIIA1;AcrIF12;AcrVA5;AcrIIA3;AcrIC1"
"270","AcrIF1","no","GCF_900497025.1_ASM90049702v1","no","no"
"271","no","no","GCF_900618255.1_paerg002","AcrIIC5;AcrIIA1;AcrIIA15","no"
"272","no","no","GCF_900618265.1_paerg004","AcrIIC5;AcrIIA1;AcrIIA15","no"
"273","no","no","GCF_900618275.1_paerg003","AcrIIC5;AcrIIA1;AcrIIA15","no"
"274","no","no","GCF_900618315.1_paerg010","AcrIIC5;AcrIIA1;AcrIIA15","no"
"275","no","no","GCF_900618325.1_paerg011","AcrIIC5;AcrIIA1;AcrIIA15","no"
"276","no","no","GCF_900618335.1_paerg012","AcrIIC5;AcrIIA1;AcrIIA15","no"
"277","AcrIE1|AcrIE4|AcrIF12","AcrVA5;AcrIIA14;AcrIIA7","GCF_900636735.1_43941_C01","no","AcrVA5;AcrIIA15;AcrIIA3;AcrIIA1;AcrIIC5"
"278","AcrIE1|AcrIF12","no","GCF_900636755.1_43941_E01","no","no"
"279","no","no","GCF_900636975.1_45813_F01","AcrIIA15;AcrIIC5;AcrIIA1;AcrIF7","no"
"280","no","no","GCF_900637045.1_46837_C02","AcrIIC5;AcrIIA1;AcrVA5;AcrIIA15","no"
"281","AcrIE1|AcrIF12","no","GCF_901472545.1_36340_E01","no","AcrIIC5;AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA15;AcrIIA3"
"282","no","no","GCF_901472565.1_36340_H02","AcrIIC5;AcrIIA1;AcrIIA15;AcrIIA14","no"
"283","AcrIE1|AcrIF12","no","GCF_901472595.1_36340_C01","no","no"
"284","AcrIE1|AcrIF12","no","GCF_902703185.1_PcyII-29","no","no"
"285","AcrIF3","no","GCF_902703195.1_PcyII-40","no","no"
"286","no","no","GCF_904866275.1_MINF_7A","AcrIIC5;AcrIIA1;AcrIIA15","no"
"287","AcrIF6","no","GCF_905071885.1_MINF_3A","no","AcrIIC5;AcrIIA1;AcrIF12;AcrIIA15;AcrVA5;AcrIIA14;AcrIF6;AcrIIA7"
